fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 32310 289.98 39.983 1.000000000E+00 8.706122578E-01 6.934790792E-12 6.497090316E+05 2.079296631E+00 9.233029645E-09 2.895907029E-02 
00D1 32310 289.98 39.983 1.000000000E+00 8.706122578E-01 6.934790792E-12 6.497090316E+05 2.079296631E+00 9.233029645E-09 2.895907029E-02 
00D1 32310 289.98 39.983 1.000000000E+00 8.706122578E-01 6.934790792E-12 6.497090316E+05 2.079296631E+00 9.233029645E-09 2.895907029E-02 
00D2 32446 289.96 39.986 1.000000000E+00 8.812447852E-01 7.025611363E-12 6.501508631E+05 2.132727771E+00 1.061343324E-08 2.037088106E-02 
00D2 32446 289.96 39.986 1.000000000E+00 8.812447852E-01 7.025611363E-12 6.501508631E+05 2.132727771E+00 1.061343324E-08 2.037088106E-02 
00D2 32446 289.96 39.986 1.000000000E+00 8.812447852E-01 7.025611363E-12 6.501508631E+05 2.132727771E+00 1.061343324E-08 2.037088106E-02 
00D3 32588 289.96 39.986 1.000000000E+00 8.451736777E-01 6.899082486E-12 5.912801520E+05 2.036733526E+00 8.389042668E-09 2.210418886E-02 
00D3 32588 289.96 39.986 1.000000000E+00 8.451736777E-01 6.899082486E-12 5.912801520E+05 2.036733526E+00 8.389042668E-09 2.210418886E-02 
00D3 32588 289.96 39.986 1.000000000E+00 8.451736777E-01 6.899082486E-12 5.912801520E+05 2.036733526E+00 8.389042668E-09 2.210418886E-02 
00D4 33208 292.62 39.622 1.000000000E+00 8.860038405E-01 1.106794434E-11 5.996316321E+05 2.110003775E+00 1.260929961E-08 2.818822453E-02 
00D4 33208 292.62 39.622 1.000000000E+00 8.860038405E-01 1.106794434E-11 5.996316321E+05 2.110003775E+00 1.260929961E-08 2.818822453E-02 
00D4 33208 292.62 39.622 1.000000000E+00 8.860038405E-01 1.106794434E-11 5.996316321E+05 2.110003775E+00 1.260929961E-08 2.818822453E-02 
00D5 33312 292.61 39.623 1.000000000E+00 8.736941763E-01 1.099799442E-11 5.401867189E+05 2.053381342E+00 1.073640909E-08 1.863168433E-02 
00D5 33312 292.61 39.623 1.000000000E+00 8.736941763E-01 1.099799442E-11 5.401867189E+05 2.053381342E+00 1.073640909E-08 1.863168433E-02 
00D5 33312 292.61 39.623 1.000000000E+00 8.736941763E-01 1.099799442E-11 5.401867189E+05 2.053381342E+00 1.073640909E-08 1.863168433E-02 
00D6 33430 292.6 39.625 1.000000000E+00 8.561451324E-01 1.086717950E-11 5.465704514E+05 2.044264530E+00 1.065285798E-08 3.962680222E-02 
00D6 33430 292.6 39.625 1.000000000E+00 8.561451324E-01 1.086717950E-11 5.465704514E+05 2.044264530E+00 1.065285798E-08 3.962680222E-02 
00D6 33430 292.6 39.625 1.000000000E+00 8.561451324E-01 1.086717950E-11 5.465704514E+05 2.044264530E+00 1.065285798E-08 3.962680222E-02 
00D7 34398 295.09 39.29 1.000000000E+00 8.280264298E-01 1.695686668E-11 4.941778875E+05 2.039471196E+00 1.226572481E-08 2.460706216E-02 
00D7 34398 295.09 39.29 1.000000000E+00 8.280264298E-01 1.695686668E-11 4.941778875E+05 2.039471196E+00 1.226572481E-08 2.460706216E-02 
00D7 34398 295.09 39.29 1.000000000E+00 8.280264298E-01 1.695686668E-11 4.941778875E+05 2.039471196E+00 1.226572481E-08 2.460706216E-02 
00D8 34512 295.07 39.293 1.000000000E+00 9.300651805E-01 1.805472979E-11 5.426640300E+05 2.197389029E+00 1.826931857E-08 2.514929239E-02 
00D8 34512 295.07 39.293 1.000000000E+00 9.300651805E-01 1.805472979E-11 5.426640300E+05 2.197389029E+00 1.826931857E-08 2.514929239E-02 
00D8 34512 295.07 39.293 1.000000000E+00 9.300651805E-01 1.805472979E-11 5.426640300E+05 2.197389029E+00 1.826931857E-08 2.514929239E-02 
00D9 34640 295.06 39.294 1.000000000E+00 8.503250116E-01 1.682984462E-11 4.730730722E+05 2.019176547E+00 1.228010794E-08 2.148768149E-02 
00D9 34640 295.06 39.294 1.000000000E+00 8.503250116E-01 1.682984462E-11 4.730730722E+05 2.019176547E+00 1.228010794E-08 2.148768149E-02 
00D9 34640 295.06 39.294 1.000000000E+00 8.503250116E-01 1.682984462E-11 4.730730722E+05 2.019176547E+00 1.228010794E-08 2.148768149E-02 
0D10 35594 297.58 38.962 1.000000000E+00 8.848470252E-01 2.660084723E-11 4.452206586E+05 2.023622211E+00 1.456685709E-08 1.901289151E-02 
0D10 35594 297.58 38.962 1.000000000E+00 8.848470252E-01 2.660084723E-11 4.452206586E+05 2.023622211E+00 1.456685709E-08 1.901289151E-02 
0D10 35594 297.58 38.962 1.000000000E+00 8.848470252E-01 2.660084723E-11 4.452206586E+05 2.023622211E+00 1.456685709E-08 1.901289151E-02 
0D11 35688 297.57 38.963 1.000000000E+00 8.501584277E-01 2.656610934E-11 4.552105036E+05 2.108319858E+00 1.810072104E-08 3.322637761E-02 
0D11 35688 297.57 38.963 1.000000000E+00 8.501584277E-01 2.656610934E-11 4.552105036E+05 2.108319858E+00 1.810072104E-08 3.322637761E-02 
0D11 35688 297.57 38.963 1.000000000E+00 8.501584277E-01 2.656610934E-11 4.552105036E+05 2.108319858E+00 1.810072104E-08 3.322637761E-02 
0D12 35796 297.57 38.963 1.000000000E+00 8.461712980E-01 2.652388106E-11 4.484643790E+05 2.094012781E+00 1.808620497E-08 1.767766576E-02 
0D12 35796 297.57 38.963 1.000000000E+00 8.461712980E-01 2.652388106E-11 4.484643790E+05 2.094012781E+00 1.808620497E-08 1.767766576E-02 
0D12 35796 297.57 38.963 1.000000000E+00 8.461712980E-01 2.652388106E-11 4.484643790E+05 2.094012781E+00 1.808620497E-08 1.767766576E-02 
0D13 36656 300.07 38.638 1.000000000E+00 8.251608748E-01 4.011378097E-11 3.867127434E+05 1.972535593E+00 1.571976116E-08 1.665527579E-02 
0D13 36656 300.07 38.638 1.000000000E+00 8.251608748E-01 4.011378097E-11 3.867127434E+05 1.972535593E+00 1.571976116E-08 1.665527579E-02 
0D13 36656 300.07 38.638 1.000000000E+00 8.251608748E-01 4.011378097E-11 3.867127434E+05 1.972535593E+00 1.571976116E-08 1.665527579E-02 
0D14 36760 300.06 38.64 1.000000000E+00 8.384122877E-01 4.058027993E-11 4.022915283E+05 2.100956355E+00 2.179090229E-08 1.883968169E-02 
0D14 36760 300.06 38.64 1.000000000E+00 8.384122877E-01 4.058027993E-11 4.022915283E+05 2.100956355E+00 2.179090229E-08 1.883968169E-02 
0D14 36760 300.06 38.64 1.000000000E+00 8.384122877E-01 4.058027993E-11 4.022915283E+05 2.100956355E+00 2.179090229E-08 1.883968169E-02 
0D15 36864 300.06 38.64 1.000000000E+00 8.333978141E-01 4.020556289E-11 4.089581875E+05 2.080295717E+00 2.152418703E-08 1.857728457E-02 
0D15 36864 300.06 38.64 1.000000000E+00 8.333978141E-01 4.020556289E-11 4.089581875E+05 2.080295717E+00 2.152418703E-08 1.857728457E-02 
0D15 36864 300.06 38.64 1.000000000E+00 8.333978141E-01 4.020556289E-11 4.089581875E+05 2.080295717E+00 2.152418703E-08 1.857728457E-02 
0D16 37780 302.59 38.317 1.000000000E+00 8.411364068E-01 6.252497686E-11 3.718844820E+05 2.053629246E+00 2.368457076E-08 1.621500208E-02 
0D16 37780 302.59 38.317 1.000000000E+00 8.411364068E-01 6.252497686E-11 3.718844820E+05 2.053629246E+00 2.368457076E-08 1.621500208E-02 
0D16 37780 302.59 38.317 1.000000000E+00 8.411364068E-01 6.252497686E-11 3.718844820E+05 2.053629246E+00 2.368457076E-08 1.621500208E-02 
0D17 37876 302.58 38.318 1.000000000E+00 7.996899716E-01 6.124803240E-11 3.644288530E+05 2.046532208E+00 2.409203126E-08 2.149972615E-02 
0D17 37876 302.58 38.318 1.000000000E+00 7.996899716E-01 6.124803240E-11 3.644288530E+05 2.046532208E+00 2.409203126E-08 2.149972615E-02 
0D17 37876 302.58 38.318 1.000000000E+00 7.996899716E-01 6.124803240E-11 3.644288530E+05 2.046532208E+00 2.409203126E-08 2.149972615E-02 
0D18 37996 302.58 38.318 1.000000000E+00 8.209947820E-01 6.237615794E-11 3.536998453E+05 2.069909291E+00 2.549843443E-08 2.805203624E-02 
0D18 37996 302.58 38.318 1.000000000E+00 8.209947820E-01 6.237615794E-11 3.536998453E+05 2.069909291E+00 2.549843443E-08 2.805203624E-02 
0D18 37996 302.58 38.318 1.000000000E+00 8.209947820E-01 6.237615794E-11 3.536998453E+05 2.069909291E+00 2.549843443E-08 2.805203624E-02 
0D19 38888 305.08 38.004 1.000000000E+00 8.622718990E-01 9.403665045E-11 3.457614350E+05 2.081248260E+00 3.100615962E-08 6.631943622E-02 
0D19 38888 305.08 38.004 1.000000000E+00 8.622718990E-01 9.403665045E-11 3.457614350E+05 2.081248260E+00 3.100615962E-08 6.631943622E-02 
0D19 38888 305.08 38.004 1.000000000E+00 8.622718990E-01 9.403665045E-11 3.457614350E+05 2.081248260E+00 3.100615962E-08 6.631943622E-02 
0D20 38990 305.08 38.004 1.000000000E+00 8.796408645E-01 9.399908845E-11 3.320529201E+05 2.100865266E+00 3.308186129E-08 1.870658150E-02 
0D20 38990 305.08 38.004 1.000000000E+00 8.796408645E-01 9.399908845E-11 3.320529201E+05 2.100865266E+00 3.308186129E-08 1.870658150E-02 
0D20 38990 305.08 38.004 1.000000000E+00 8.796408645E-01 9.399908845E-11 3.320529201E+05 2.100865266E+00 3.308186129E-08 1.870658150E-02 
0D21 39090 305.06 38.006 1.000000000E+00 8.584846843E-01 9.332428685E-11 3.288385063E+05 2.100916992E+00 3.304874111E-08 1.992775854E-02 
0D21 39090 305.06 38.006 1.000000000E+00 8.584846843E-01 9.332428685E-11 3.288385063E+05 2.100916992E+00 3.304874111E-08 1.992775854E-02 
0D21 39090 305.06 38.006 1.000000000E+00 8.584846843E-01 9.332428685E-11 3.288385063E+05 2.100916992E+00 3.304874111E-08 1.992775854E-02 
0D22 39970 307.57 37.696 1.000000000E+00 8.528398382E-01 1.391287802E-10 3.080021233E+05 2.091320236E+00 3.899243972E-08 2.042373085E-02 
