x N
1.2042130E+0 2.0943699E+21
1.1945518E+0 1.9353397E+21
1.1832035E+0 2.0713303E+21
1.1747718E+0 2.2233675E+21
1.1646072E+0 1.8279086E+21
1.1519473E+0 1.7553757E+21
1.1406180E+0 1.7672068E+21
1.1278528E+0 1.6693982E+21
1.1148366E+0 1.9661182E+21
1.1057481E+0 2.2324872E+21
1.0951613E+0 1.7083360E+21
1.0797479E+0 1.7597371E+21
1.0696798E+0 1.8388882E+21
1.0550196E+0 2.0022906E+21
1.0467729E+0 2.5734531E+21
1.0369885E+0 1.7861391E+21
1.0204829E+0 1.6448696E+21
1.0081316E+0 2.0358427E+21
9.9684663E-1 1.9908249E+21
9.8365082E-1 1.8692401E+21
9.7044895E-1 1.9658862E+21
9.5822229E-1 1.9174671E+21
9.4400492E-1 1.7876510E+21
9.2945561E-1 1.8733002E+21
9.1614727E-1 1.8726980E+21
9.0113905E-1 1.8505464E+21
8.8705647E-1 1.8429325E+21
8.7142311E-1 1.9016673E+21
8.5780108E-1 1.9751378E+21
8.4275178E-1 1.8199926E+21
8.2612676E-1 1.9110110E+21
8.1205521E-1 1.8901178E+21
7.9443503E-1 1.8383004E+21
7.7886300E-1 1.8518325E+21
7.6072782E-1 1.8240008E+21
7.4391365E-1 1.8127690E+21
7.2467717E-1 1.7640884E+21
7.0596032E-1 1.8202547E+21
6.8689694E-1 1.9026757E+21
6.6885016E-1 1.8387315E+21
6.4732813E-1 1.7134537E+21
