x N
1.3379150E+0 1.8805825E+21
1.3282346E+0 1.9451235E+21
1.3191325E+0 1.9922895E+21
1.3097643E+0 1.9441857E+21
1.3000693E+0 1.9136497E+21
1.2902541E+0 1.9419257E+21
1.2806998E+0 1.9190962E+21
1.2705010E+0 1.8720515E+21
1.2602928E+0 1.8760055E+21
1.2499712E+0 1.8153303E+21
1.2388962E+0 1.8478425E+21
1.2287777E+0 1.8915121E+21
1.2180079E+0 1.8089797E+21
1.2067446E+0 1.8327120E+21
1.1960669E+0 1.8478777E+21
1.1847786E+0 1.8051185E+21
1.1733709E+0 1.7994248E+21
1.1617888E+0 1.8107209E+21
1.1502995E+0 1.7849878E+21
1.1381433E+0 1.7263892E+21
1.1255931E+0 1.7383037E+21
1.1133402E+0 1.7358507E+21
1.1004713E+0 1.7252172E+21
1.0877771E+0 1.7259800E+21
1.0746137E+0 1.6591379E+21
1.0605426E+0 1.6656765E+21
1.0471466E+0 1.7069463E+21
1.0333832E+0 1.6634611E+21
1.0189012E+0 1.6640945E+21
1.0047621E+0 1.6755289E+21
9.9006243E-1 1.6300246E+21
9.7467608E-1 1.6526782E+21
9.5994092E-1 1.6783564E+21
9.4453961E-1 1.6311714E+21
9.2842613E-1 1.6469736E+21
9.1280588E-1 1.6475491E+21
8.9613346E-1 1.6144384E+21
8.7925325E-1 1.6021350E+21
8.6166416E-1 1.5760688E+21
8.4350112E-1 1.5702719E+21
8.2501250E-1 1.5733890E+21
