x N
1.7916913E+0 1.6820654E+21
1.7836205E+0 1.8283672E+21
1.7768131E+0 1.9076702E+21
1.7692983E+0 1.7571540E+21
1.7611984E+0 1.6312565E+21
1.7524006E+0 1.5760781E+21
1.7436250E+0 1.6066249E+21
1.7350756E+0 1.5291742E+21
1.7253252E+0 1.4751399E+21
1.7160073E+0 1.4829037E+21
1.7062489E+0 1.4693467E+21
1.6966482E+0 1.4487430E+21
1.6864994E+0 1.4130920E+21
1.6762814E+0 1.4150882E+21
1.6660376E+0 1.4236417E+21
1.6558178E+0 1.3839951E+21
1.6448530E+0 1.3739716E+21
1.6343442E+0 1.3835397E+21
1.6233848E+0 1.3267737E+21
1.6118052E+0 1.3094809E+21
1.6003896E+0 1.3020022E+21
1.5885084E+0 1.2409589E+21
1.5757609E+0 1.2250422E+21
1.5633675E+0 1.2204674E+21
1.5503176E+0 1.1964626E+21
1.5372002E+0 1.1910177E+21
1.5238044E+0 1.1671865E+21
1.5099058E+0 1.1476397E+21
1.4957923E+0 1.1517267E+21
1.4817323E+0 1.1367370E+21
1.4669690E+0 1.1096128E+21
1.4519113E+0 1.1079012E+21
1.4367946E+0 1.1110491E+21
1.4215046E+0 1.0935308E+21
1.4055633E+0 1.0872008E+21
1.3897438E+0 1.0671705E+21
1.3728237E+0 1.0444388E+21
1.3558926E+0 1.0401370E+21
1.3384010E+0 1.0178100E+21
1.3202538E+0 9.9622315E+20
1.3014898E+0 9.8663488E+20
