x N
1.3367184E+0 2.1384028E+21
1.3282012E+0 2.0232104E+21
1.3186493E+0 1.9383077E+21
1.3092123E+0 1.9637680E+21
1.2997707E+0 1.9568698E+21
1.2901280E+0 1.9360657E+21
1.2803376E+0 1.9069679E+21
1.2702463E+0 1.8555465E+21
1.2597416E+0 1.8655709E+21
1.2495965E+0 1.8441970E+21
1.2386734E+0 1.8519683E+21
1.2284442E+0 1.8841503E+21
1.2176989E+0 1.8316498E+21
1.2066803E+0 1.8039454E+21
1.1953991E+0 1.7854380E+21
1.1839374E+0 1.8074315E+21
1.1727195E+0 1.8098681E+21
1.1610651E+0 1.7792924E+21
1.1492231E+0 1.7743303E+21
1.1372609E+0 1.7559426E+21
1.1249137E+0 1.7336566E+21
1.1123708E+0 1.7494919E+21
1.0999747E+0 1.7356954E+21
1.0869412E+0 1.6998981E+21
1.0737033E+0 1.6952334E+21
1.0602729E+0 1.7133769E+21
1.0469874E+0 1.6810704E+21
1.0326827E+0 1.6524907E+21
1.0185474E+0 1.6696361E+21
1.0041380E+0 1.6765416E+21
9.8971606E-1 1.6551264E+21
9.7449622E-1 1.6378913E+21
9.5930733E-1 1.6513508E+21
9.4385307E-1 1.6438442E+21
9.2801824E-1 1.6491667E+21
9.1213842E-1 1.6373191E+21
8.9550534E-1 1.6130864E+21
8.7853162E-1 1.5937645E+21
8.6082608E-1 1.5783240E+21
8.4280109E-1 1.5709829E+21
8.2415412E-1 1.5614862E+21
