Ew Nt
4.4527931E-1 1.2746364E+15
4.4257011E-1 1.2696748E+15
4.3986089E-1 1.2922664E+15
4.3715167E-1 1.3197262E+15
4.3444245E-1 1.3499151E+15
4.3173324E-1 1.3922347E+15
4.2902402E-1 1.4576613E+15
4.2631481E-1 1.5547277E+15
4.2360559E-1 1.6905203E+15
4.2089638E-1 1.8722306E+15
4.1818716E-1 2.1065886E+15
4.1547794E-1 2.3977237E+15
4.1276873E-1 2.7453372E+15
4.1005952E-1 3.1443643E+15
4.0735030E-1 3.5856949E+15
4.0464108E-1 4.0572056E+15
4.0193187E-1 4.5446381E+15
3.9922266E-1 5.0322538E+15
3.9651344E-1 5.5032226E+15
3.9380422E-1 5.9396807E+15
3.9109501E-1 6.3228397E+15
3.8838579E-1 6.6340318E+15
3.8567658E-1 6.8572072E+15
3.8296736E-1 6.9817621E+15
3.8025815E-1 7.0036890E+15
3.7754893E-1 6.9244497E+15
3.7483972E-1 6.7492213E+15
3.7213050E-1 6.4863711E+15
3.6942129E-1 6.1482666E+15
3.6671207E-1 5.7517596E+15
3.6400286E-1 5.3169816E+15
3.6129364E-1 4.8645307E+15
3.5858442E-1 4.4123272E+15
3.5587521E-1 3.9737733E+15
3.5316599E-1 3.5579682E+15
3.5045678E-1 3.1711646E+15
3.4774756E-1 2.8178991E+15
3.4503835E-1 2.5010026E+15
3.4232913E-1 2.2210811E+15
3.3961992E-1 1.9764965E+15
3.3691070E-1 1.7641268E+15
3.3420149E-1 1.5803609E+15
3.3149227E-1 1.4217556E+15
3.2878306E-1 1.2852357E+15
3.2607384E-1 1.1680358E+15
3.2336463E-1 1.0675911E+15
3.2065541E-1 9.8150812E+14
3.1794619E-1 9.0764743E+14
3.1523698E-1 8.4420759E+14
3.1252776E-1 7.8969003E+14
3.0981855E-1 7.4274032E+14
3.0710933E-1 7.0204627E+14
3.0440012E-1 6.6640049E+14
3.0169090E-1 6.3483197E+14
2.9898169E-1 6.0659785E+14
2.9627247E-1 5.8096048E+14
2.9356326E-1 5.5685917E+14
2.9085404E-1 5.3260350E+14
2.8814482E-1 5.0560882E+14
2.8543561E-1 4.7214852E+14
2.8272639E-1 4.2724422E+14
2.8001718E-1 3.6515781E+14
2.7730796E-1 2.8112167E+14
2.7459875E-1 1.7426477E+14
2.7188953E-1 1.1400658E+14
