Ew Nt
4.4529459E-1 2.5746353E+16
4.4258530E-1 2.2197182E+16
4.3987599E-1 1.9096325E+16
4.3716668E-1 1.6407987E+16
4.3445736E-1 1.4092303E+16
4.3174806E-1 1.2110484E+16
4.2903875E-1 1.0425556E+16
4.2632944E-1 9.0005686E+15
4.2362013E-1 7.7974095E+15
4.2091083E-1 6.7788811E+15
4.1820151E-1 5.9129452E+15
4.1549220E-1 5.1756759E+15
4.1278290E-1 4.5499495E+15
4.1007359E-1 4.0216691E+15
4.0736428E-1 3.5765051E+15
4.0465497E-1 3.1995114E+15
4.0194567E-1 2.8769781E+15
3.9923636E-1 2.5980976E+15
3.9652705E-1 2.3550459E+15
3.9381774E-1 2.1419994E+15
3.9110843E-1 1.9544546E+15
3.8839912E-1 1.7891611E+15
3.8568982E-1 1.6439543E+15
3.8298051E-1 1.5169459E+15
3.8027120E-1 1.4055680E+15
3.7756189E-1 1.3063718E+15
3.7485258E-1 1.2158808E+15
3.7214327E-1 1.1318477E+15
3.6943397E-1 1.0539325E+15
3.6672466E-1 9.8322125E+14
3.6401535E-1 9.2088221E+14
3.6130604E-1 8.6689669E+14
3.5859673E-1 8.1972572E+14
3.5588742E-1 7.7703414E+14
3.5317812E-1 7.3679687E+14
3.5046881E-1 6.9796433E+14
3.4775950E-1 6.6041325E+14
3.4505019E-1 6.2450439E+14
3.4234088E-1 5.9070870E+14
3.3963157E-1 5.5952638E+14
3.3692227E-1 5.3162242E+14
3.3421296E-1 5.0791961E+14
3.3150365E-1 4.8937099E+14
3.2879434E-1 4.7631244E+14
3.2608503E-1 4.6766902E+14
3.2337572E-1 4.6063745E+14
3.2066641E-1 4.5142272E+14
3.1795711E-1 4.3693717E+14
3.1524780E-1 4.1645419E+14
3.1253849E-1 3.9195348E+14
3.0982918E-1 3.6678761E+14
3.0711987E-1 3.4369006E+14
3.0441057E-1 3.2362141E+14
3.0170126E-1 3.0606119E+14
2.9899195E-1 2.9005870E+14
2.9628264E-1 2.7496256E+14
2.9357333E-1 2.6041613E+14
2.9086402E-1 2.4599913E+14
2.8815471E-1 2.3098547E+14
2.8544541E-1 2.1420204E+14
2.8273610E-1 1.9372711E+14
2.8002679E-1 1.6664838E+14
2.7731748E-1 1.2971389E+14
2.7460817E-1 8.1297742E+13
2.7189886E-1 5.3572360E+13
