T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.216951157E+00 1.206798071E+00 1.015308600E-02 1.216944119E+00 1.206783662E+00 1.016045700E-02 7.038000000E-06 1.440900000E-05
290 1.524993176E+01 1.230657671E+00 1.213445001E+00 1.721267000E-02 1.230643358E+00 1.213422003E+00 1.722135500E-02 1.431300000E-05 2.299800000E-05
290 1.549996187E+01 1.243169821E+00 1.220538548E+00 2.263127300E-02 1.243141227E+00 1.220502456E+00 2.263877100E-02 2.859400000E-05 3.609200000E-05
290 1.574996808E+01 1.258170203E+00 1.231857679E+00 2.631252400E-02 1.258113642E+00 1.231802305E+00 2.631133700E-02 5.656100000E-05 5.537400000E-05
290 1.600000000E+01 1.273444069E+00 1.241679646E+00 3.176442300E-02 1.273332899E+00 1.241598755E+00 3.173414400E-02 1.111700000E-04 8.089100000E-05
290 1.624993176E+01 1.290661522E+00 1.247720415E+00 4.294110700E-02 1.290444735E+00 1.247603231E+00 4.284150400E-02 2.167870000E-04 1.171840000E-04
290 1.649996187E+01 1.309932637E+00 1.254298357E+00 5.563428000E-02 1.309514422E+00 1.254126944E+00 5.538747800E-02 4.182150000E-04 1.714130000E-04
290 1.674996808E+01 1.331314919E+00 1.267296014E+00 6.401890500E-02 1.330520721E+00 1.267050263E+00 6.347045800E-02 7.941980000E-04 2.457510000E-04
290 1.700000000E+01 1.356673675E+00 1.286656277E+00 7.001739800E-02 1.355204558E+00 1.286312898E+00 6.889166000E-02 1.469117000E-03 3.433790000E-04
295 1.500000000E+01 1.213561418E+00 1.205604049E+00 7.957369000E-03 1.213555450E+00 1.205591229E+00 7.964221000E-03 5.968000000E-06 1.282000000E-05
295 1.524993176E+01 1.229508515E+00 1.212644633E+00 1.686388200E-02 1.229496174E+00 1.212624183E+00 1.687199100E-02 1.234100000E-05 2.045000000E-05
295 1.549996187E+01 1.242547916E+00 1.220001464E+00 2.254645200E-02 1.242523063E+00 1.219968767E+00 2.255429600E-02 2.485300000E-05 3.269700000E-05
295 1.574996808E+01 1.257318261E+00 1.230710874E+00 2.660738700E-02 1.257268619E+00 1.230661253E+00 2.660736600E-02 4.964200000E-05 4.962100000E-05
295 1.600000000E+01 1.272219574E+00 1.240999150E+00 3.122042400E-02 1.272120686E+00 1.240924791E+00 3.119589500E-02 9.888800000E-05 7.435900000E-05
295 1.624993176E+01 1.289059618E+00 1.247380565E+00 4.167905300E-02 1.288863557E+00 1.247272558E+00 4.159099900E-02 1.960610000E-04 1.080070000E-04
295 1.649996187E+01 1.307835713E+00 1.253815903E+00 5.401981000E-02 1.307450157E+00 1.253657481E+00 5.379267600E-02 3.855560000E-04 1.584220000E-04
295 1.674996808E+01 1.328867731E+00 1.266342009E+00 6.252572200E-02 1.328120003E+00 1.266113949E+00 6.200605400E-02 7.477280000E-04 2.280600000E-04
295 1.700000000E+01 1.354194882E+00 1.285432087E+00 6.876279500E-02 1.352782807E+00 1.285113129E+00 6.766967800E-02 1.412075000E-03 3.189580000E-04
300 1.500000000E+01 1.207021036E+00 1.204599779E+00 2.421257000E-03 1.207016023E+00 1.204588352E+00 2.427671000E-03 5.013000000E-06 1.142700000E-05
300 1.524993176E+01 1.227981065E+00 1.212663289E+00 1.531777600E-02 1.227970340E+00 1.212645082E+00 1.532525800E-02 1.072500000E-05 1.820700000E-05
300 1.549996187E+01 1.242384508E+00 1.219991938E+00 2.239257000E-02 1.242362839E+00 1.219962869E+00 2.239997000E-02 2.166900000E-05 2.906900000E-05
300 1.574996808E+01 1.257303533E+00 1.230773496E+00 2.653003700E-02 1.257260156E+00 1.230728345E+00 2.653181100E-02 4.337700000E-05 4.515100000E-05
300 1.600000000E+01 1.272029797E+00 1.241245429E+00 3.078436800E-02 1.271942641E+00 1.241177344E+00 3.076529700E-02 8.715600000E-05 6.808500000E-05
300 1.624993176E+01 1.288276644E+00 1.247843166E+00 4.043347800E-02 1.288101639E+00 1.247743999E+00 4.035764000E-02 1.750050000E-04 9.916700000E-05
300 1.649996187E+01 1.306688991E+00 1.253890345E+00 5.279864600E-02 1.306338737E+00 1.253748204E+00 5.259053300E-02 3.502540000E-04 1.421410000E-04
300 1.674996808E+01 1.327303526E+00 1.266038694E+00 6.126483200E-02 1.326611178E+00 1.265833965E+00 6.077721300E-02 6.923480000E-04 2.047290000E-04
300 1.700000000E+01 1.352511393E+00 1.285393468E+00 6.711792500E-02 1.351171049E+00 1.285097824E+00 6.607322500E-02 1.340344000E-03 2.956440000E-04
305 1.500000000E+01 1.193527057E+00 1.202965134E+00 -9.438077000E-03 1.193523019E+00 1.202954810E+00 -9.431791000E-03 4.038000000E-06 1.032400000E-05
305 1.524993176E+01 1.224797238E+00 1.212990987E+00 1.180625100E-02 1.224787817E+00 1.212974374E+00 1.181344300E-02 9.421000000E-06 1.661300000E-05
305 1.549996187E+01 1.242112760E+00 1.220751969E+00 2.136079100E-02 1.242093653E+00 1.220725529E+00 2.136812400E-02 1.910700000E-05 2.644000000E-05
305 1.574996808E+01 1.257890534E+00 1.231561784E+00 2.632875000E-02 1.257852394E+00 1.231520551E+00 2.633184300E-02 3.814000000E-05 4.123300000E-05
