T d154 d184 d214 d244
d 150 180 210 240
290 1.216466946E+00 1.216944119E+00 1.216830168E+00 1.216568706E+00
295 1.212969715E+00 1.213555450E+00 1.213423468E+00 1.211891841E+00
300 1.206263364E+00 1.207016023E+00 1.206872146E+00 1.205239279E+00
305 1.192528490E+00 1.193523019E+00 1.193332985E+00 1.191509678E+00
310 1.165301163E+00 1.166736311E+00 1.166446934E+00 1.164223998E+00
315 1.114950270E+00 1.117346758E+00 1.116988132E+00 1.114047335E+00
320 1.032278266E+00 1.036430343E+00 1.035519049E+00 1.032397083E+00
325 1.021576080E+00 1.021079509E+00 1.020950130E+00 1.020979540E+00
330 1.023381619E+00 1.022629120E+00 1.022449995E+00 1.022521480E+00
335 1.027651672E+00 1.026356287E+00 1.026004526E+00 1.026097776E+00
340 1.035108423E+00 1.032732061E+00 1.031944971E+00 1.031963590E+00
