T d154 d184 d214 d244
d 150 180 210 240
290 1.273208343E+00 1.273332899E+00 1.273279119E+00 1.272100586E+00
295 1.272081273E+00 1.272120686E+00 1.272231352E+00 1.271104239E+00
300 1.271823486E+00 1.271942641E+00 1.272043366E+00 1.270994107E+00
305 1.272439353E+00 1.272363612E+00 1.272125199E+00 1.271751042E+00
310 1.273871202E+00 1.273603210E+00 1.273304364E+00 1.273004431E+00
315 1.275407260E+00 1.275124943E+00 1.274861748E+00 1.274551640E+00
320 1.276898320E+00 1.276675045E+00 1.276304023E+00 1.276120449E+00
325 1.277939038E+00 1.277685708E+00 1.277274888E+00 1.276958015E+00
330 1.277640301E+00 1.277415476E+00 1.275497270E+00 1.276498954E+00
335 1.274796427E+00 1.274507190E+00 1.272469602E+00 1.273309403E+00
340 1.267291860E+00 1.266946806E+00 1.264711298E+00 1.265263803E+00
