fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 9.928993543E+02 1.176194835E-16 1.000000000E+20 1.233587123E+00 7.213749850E-17 1.251792808E-03 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 4.550926058E+03 5.637033397E-17 1.000000000E+20 1.242451138E+00 7.135300588E-17 2.322498579E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 9.774573492E+02 1.438703150E-16 1.000000000E+20 1.236967099E+00 1.055837518E-16 1.474408304E-03 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 3.095318568E+03 8.259825224E-17 1.000000000E+20 1.242463506E+00 1.047301356E-16 2.325522877E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 8.946756780E+02 1.822004206E-16 1.000000000E+20 1.238702343E+00 1.545668706E-16 1.670854972E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 2.103658581E+03 1.209330743E-16 1.000000000E+20 1.242481459E+00 1.537189782E-16 2.329949134E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 7.664982518E+02 2.381137465E-16 1.000000000E+20 1.239916056E+00 2.264641016E-16 1.839770616E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 1.428097980E+03 1.768540775E-16 1.000000000E+20 1.242507540E+00 2.256203116E-16 2.336403556E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 6.195980127E+02 3.194459407E-16 1.000000000E+20 1.240771717E+00 3.319883347E-16 1.979704400E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 9.679160293E+02 2.581978611E-16 1.000000000E+20 1.242545413E+00 3.311475853E-16 2.345884968E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 4.770815694E+02 4.372688690E-16 1.000000000E+20 1.241387848E+00 4.868588210E-16 2.093918896E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 6.545013218E+02 3.760377577E-16 1.000000000E+20 1.242600150E+00 4.860204588E-16 2.359698831E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 3.531440551E+02 6.069525286E-16 1.000000000E+20 1.241851024E+00 7.141372503E-16 2.188805701E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 4.411221309E+02 5.457458687E-16 1.000000000E+20 1.242678799E+00 7.133009440E-16 2.379807842E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 2.532395065E+02 8.492869006E-16 1.000000000E+20 1.242225939E+00 1.047651022E-15 2.272262919E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 2.959567409E+02 7.881151451E-16 1.000000000E+20 1.242790878E+00 1.046816730E-15 2.409019019E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 1.769364459E+02 1.191343426E-15 1.000000000E+20 1.242562882E+00 1.537007880E-15 2.353087646E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 1.996014318E+02 1.131731185E-15 1.000000000E+20 1.243936649E+00 1.536361911E-15 2.460956917E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 1.232958982E+02 1.669946449E-15 1.000000000E+20 1.244461863E+00 2.255379469E-15 2.456946625E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 1.345487595E+02 1.610835340E-15 1.000000000E+20 1.245609703E+00 2.254837372E-15 2.539386899E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 8.394691277E+01 2.320620777E-15 1.000000000E+20 1.245799781E+00 3.309173556E-15 2.574751331E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 8.856040722E+01 2.259602177E-15 1.000000000E+20 1.245967498E+00 3.308356045E-15 2.627058410E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 5.568296589E+01 3.179515847E-15 1.000000000E+20 1.246739780E+00 4.864993459E-15 2.709878274E-03 
