N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 2.671646000E-03 1.874768000E-03 1.305438000E-03 9.040020000E-04 6.237710000E-04 4.295670000E-04 2.956830000E-04 2.037180000E-04 1.436450000E-04 1.010710000E-04 7.014200000E-05 4.974200000E-05 3.530800000E-05 2.553900000E-05 1.897800000E-05 1.444500000E-05 1.142700000E-05 9.302000000E-06 7.764000000E-06
1.600000000E+01 8.090648000E-03 5.851037000E-03 4.183497000E-03 2.962790000E-03 2.083729000E-03 1.459630000E-03 1.021637000E-03 7.169860000E-04 5.065550000E-04 3.619970000E-04 2.665930000E-04 1.986890000E-04 1.513870000E-04 1.192060000E-04 9.649400000E-05 8.023300000E-05 6.808500000E-05 5.826300000E-05 5.017400000E-05
1.700000000E+01 2.095513900E-02 1.490190500E-02 1.050097600E-02 7.351809000E-03 5.133598000E-03 3.596105000E-03 2.546933000E-03 1.840079000E-03 1.366710000E-03 1.048078000E-03 8.295340000E-04 6.747710000E-04 5.568920000E-04 4.908890000E-04 4.146330000E-04 3.566240000E-04 2.956440000E-04 2.495150000E-04 2.130610000E-04
1.549996187E+01 5.059372000E-03 3.620376000E-03 2.561009000E-03 1.795636000E-03 1.251220000E-03 8.852050000E-04 6.138080000E-04 4.254110000E-04 2.956580000E-04 2.066700000E-04 1.458410000E-04 1.043770000E-04 7.647800000E-05 5.744500000E-05 4.442300000E-05 3.542500000E-05 2.906900000E-05 2.440900000E-05 2.081400000E-05
1.649996187E+01 1.210882600E-02 8.689239000E-03 6.184231000E-03 4.370988000E-03 3.074970000E-03 2.160044000E-03 1.521504000E-03 1.080547000E-03 7.788890000E-04 5.740570000E-04 4.354050000E-04 3.410220000E-04 2.755130000E-04 2.284590000E-04 1.930750000E-04 1.651530000E-04 1.421410000E-04 1.225420000E-04 1.052580000E-04
1.674996808E+01 1.558511000E-02 1.112813800E-02 7.882485000E-03 5.548153000E-03 3.890805000E-03 2.729540000E-03 1.926550000E-03 1.378182000E-03 1.007466000E-03 7.579190000E-04 5.889450000E-04 4.722140000E-04 3.887810000E-04 3.264820000E-04 2.777930000E-04 2.381240000E-04 2.047290000E-04 1.758830000E-04 1.509270000E-04
1.624993176E+01 9.848772000E-03 7.105694000E-03 5.077196000E-03 3.597766000E-03 2.534181000E-03 1.779651000E-03 1.250432000E-03 8.827690000E-04 6.293500000E-04 4.558420000E-04 3.376490000E-04 2.572540000E-04 2.022600000E-04 1.639570000E-04 1.368710000E-04 1.158330000E-04 9.916700000E-05 8.536900000E-05 7.358500000E-05
1.574996808E+01 6.500890000E-03 4.687039000E-03 3.338525000E-03 2.354921000E-03 1.649549000E-03 1.191023000E-03 8.415210000E-04 5.864200000E-04 4.096630000E-04 2.880290000E-04 2.045180000E-04 1.482950000E-04 1.097080000E-04 8.420800000E-05 6.618700000E-05 5.401000000E-05 4.515100000E-05 3.838700000E-05 3.294400000E-05
1.524993176E+01 3.768378000E-03 2.669819000E-03 1.873055000E-03 1.304580000E-03 9.041820000E-04 6.248930000E-04 4.314560000E-04 2.981560000E-04 2.066320000E-04 1.439480000E-04 1.010880000E-04 7.183100000E-05 5.188100000E-05 3.827400000E-05 2.899500000E-05 2.262700000E-05 1.820700000E-05 1.509800000E-05 1.272300000E-05
