N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 2.465682000E-03 1.758455000E-03 1.237450000E-03 8.623630000E-04 5.967860000E-04 4.109630000E-04 2.820260000E-04 1.930880000E-04 1.320010000E-04 9.018400000E-05 6.164500000E-05 4.223700000E-05 2.910700000E-05 2.029400000E-05 1.445000000E-05 1.063900000E-05 8.204000000E-06 6.674000000E-06 5.710000000E-06
1.600000000E+01 2.028236400E-02 1.428420500E-02 9.967735000E-03 6.908062000E-03 4.763372000E-03 3.272443000E-03 2.242244000E-03 1.533509000E-03 1.047593000E-03 7.152700000E-04 4.885880000E-04 3.343690000E-04 2.298360000E-04 1.592940000E-04 1.119220000E-04 8.024300000E-05 5.905400000E-05 4.477700000E-05 3.499400000E-05
1.700000000E+01 6.295390100E-02 4.698086700E-02 3.413772700E-02 2.426415200E-02 1.693530200E-02 1.164191000E-02 7.901743000E-03 5.308571000E-03 3.541856000E-03 2.357852000E-03 1.575288000E-03 1.062888000E-03 7.284860000E-04 5.095300000E-04 3.650860000E-04 2.686860000E-04 2.147770000E-04 1.870720000E-04 1.391290000E-04
1.549996187E+01 6.311625000E-03 4.362741000E-03 3.005230000E-03 2.066321000E-03 1.420114000E-03 9.768000000E-04 6.734190000E-04 4.661610000E-04 3.247100000E-04 2.283060000E-04 1.626170000E-04 1.177980000E-04 8.708200000E-05 6.575400000E-05 5.064600000E-05 3.963200000E-05 3.141200000E-05 2.522000000E-05 2.052300000E-05
1.649996187E+01 3.790178400E-02 2.728918200E-02 1.933271700E-02 1.352629500E-02 9.372693000E-03 6.444899000E-03 4.403728000E-03 2.992758000E-03 2.024557000E-03 1.365014000E-03 9.193120000E-04 6.209200000E-04 4.229250000E-04 2.924370000E-04 2.066450000E-04 1.499570000E-04 1.120650000E-04 8.628200000E-05 6.835800000E-05
1.674996808E+01 4.935644600E-02 3.611449400E-02 2.587362200E-02 1.822843000E-02 1.267135800E-02 8.712382000E-03 5.935119000E-03 4.011356000E-03 2.694253000E-03 1.803048000E-03 1.207317000E-03 8.135450000E-04 5.552730000E-04 3.863310000E-04 2.752670000E-04 2.015740000E-04 1.519430000E-04 1.178880000E-04 1.097680000E-04
1.624993176E+01 2.823420800E-02 2.007070500E-02 1.409475100E-02 9.807389000E-03 6.776862000E-03 4.657810000E-03 3.188008000E-03 2.174555000E-03 1.479129000E-03 1.003985000E-03 6.808300000E-04 4.623280000E-04 3.155750000E-04 2.177010000E-04 1.528360000E-04 1.098880000E-04 8.129400000E-05 6.200900000E-05 4.873600000E-05
1.574996808E+01 1.349621900E-02 9.433401000E-03 6.548479000E-03 4.523228000E-03 3.113521000E-03 2.138400000E-03 1.466987000E-03 1.006165000E-03 6.906110000E-04 4.749280000E-04 3.276120000E-04 2.271110000E-04 1.585590000E-04 1.117590000E-04 7.981500000E-05 5.799900000E-05 4.310100000E-05 3.287200000E-05 2.576700000E-05
1.524993176E+01 1.883147000E-03 1.369241000E-03 9.782920000E-04 6.900750000E-04 4.824790000E-04 3.354480000E-04 2.325540000E-04 1.611560000E-04 1.119130000E-04 7.810200000E-05 -5.821900000E-05 -3.200700000E-05 -1.305400000E-05 5.820000000E-07 9.971000000E-06 1.563200000E-05 1.816700000E-05 1.839900000E-05 1.730100000E-05
