5.000E-2 1.377E-1 7.369E-35 8.160E-18 1.235E-30 9.042E-8 1.377E-1
5.307E-2 1.828E-1 2.300E-34 1.957E-17 9.697E-30 2.216E-7 1.828E-1
5.613E-2 2.387E-1 7.118E-34 4.649E-17 7.382E-29 5.303E-7 2.387E-1
5.920E-2 3.068E-1 2.185E-33 1.094E-16 5.448E-28 1.238E-6 3.068E-1
6.227E-2 3.881E-1 6.651E-33 2.549E-16 3.898E-27 2.823E-6 3.881E-1
6.533E-2 4.832E-1 2.008E-32 5.883E-16 2.703E-26 6.280E-6 4.832E-1
6.840E-2 5.921E-1 6.012E-32 1.345E-15 1.818E-25 1.364E-5 5.921E-1
7.147E-2 7.140E-1 1.785E-31 3.045E-15 1.185E-24 2.891E-5 7.140E-1
7.453E-2 8.476E-1 5.258E-31 6.828E-15 7.486E-24 5.980E-5 8.475E-1
7.760E-2 9.902E-1 1.536E-30 1.517E-14 4.585E-23 1.208E-4 9.900E-1
8.067E-2 1.139E+0 4.448E-30 3.336E-14 2.723E-22 2.380E-4 1.138E+0
8.373E-2 1.288E+0 1.278E-29 7.270E-14 1.567E-21 4.579E-4 1.288E+0
8.680E-2 1.435E+0 3.641E-29 1.569E-13 8.746E-21 8.598E-4 1.434E+0
8.987E-2 1.574E+0 1.029E-28 3.353E-13 4.731E-20 1.576E-3 1.572E+0
9.293E-2 1.699E+0 2.883E-28 7.099E-13 2.481E-19 2.819E-3 1.696E+0
9.600E-2 1.806E+0 8.011E-28 1.488E-12 1.261E-18 4.922E-3 1.801E+0
9.907E-2 1.890E+0 2.208E-27 3.091E-12 6.216E-18 8.388E-3 1.882E+0
1.021E-1 1.949E+0 6.036E-27 6.358E-12 2.970E-17 1.395E-2 1.935E+0
1.052E-1 1.982E+0 1.636E-26 1.295E-11 1.375E-16 2.265E-2 1.959E+0
1.083E-1 1.987E+0 4.399E-26 2.614E-11 6.175E-16 3.590E-2 1.951E+0
1.113E-1 1.969E+0 1.173E-25 5.224E-11 2.688E-15 5.553E-2 1.913E+0
1.144E-1 1.930E+0 3.102E-25 1.034E-10 1.134E-14 8.384E-2 1.846E+0
1.175E-1 1.877E+0 8.135E-25 2.027E-10 4.638E-14 1.235E-1 1.753E+0
1.205E-1 1.817E+0 2.116E-24 3.936E-10 1.839E-13 1.777E-1 1.639E+0
1.236E-1 1.757E+0 5.458E-24 7.570E-10 7.070E-13 2.495E-1 1.508E+0
1.267E-1 1.707E+0 1.396E-23 1.442E-9 2.634E-12 3.418E-1 1.365E+0
1.297E-1 1.674E+0 3.543E-23 2.721E-9 9.517E-12 4.572E-1 1.217E+0
1.328E-1 1.664E+0 8.915E-23 5.084E-9 3.333E-11 5.969E-1 1.067E+0
1.359E-1 1.681E+0 2.225E-22 9.410E-9 1.131E-10 7.605E-1 9.209E-1
1.389E-1 1.728E+0 5.506E-22 1.725E-8 3.723E-10 9.459E-1 7.824E-1
1.420E-1 1.802E+0 1.351E-21 3.132E-8 1.188E-9 1.148E+0 6.541E-1
1.451E-1 1.899E+0 3.290E-21 5.632E-8 3.674E-9 1.361E+0 5.383E-1
1.481E-1 2.009E+0 7.942E-21 1.003E-7 1.101E-8 1.573E+0 4.359E-1
1.512E-1 2.124E+0 1.902E-20 1.769E-7 3.201E-8 1.776E+0 3.475E-1
1.543E-1 2.229E+0 4.515E-20 3.091E-7 9.019E-8 1.957E+0 2.726E-1
1.573E-1 2.315E+0 1.063E-19 5.350E-7 2.463E-7 2.104E+0 2.105E-1
1.604E-1 2.369E+0 2.484E-19 9.170E-7 6.523E-7 2.209E+0 1.599E-1
1.635E-1 2.383E+0 5.753E-19 1.557E-6 1.674E-6 2.263E+0 1.196E-1
1.665E-1 2.351E+0 1.321E-18 2.617E-6 4.166E-6 2.263E+0 8.805E-2
1.696E-1 2.273E+0 3.011E-18 4.359E-6 1.005E-5 2.209E+0 6.379E-2
1.727E-1 2.150E+0 6.802E-18 7.189E-6 2.350E-5 2.104E+0 4.548E-2
1.757E-1 1.989E+0 1.524E-17 1.174E-5 5.327E-5 1.957E+0 3.192E-2
1.788E-1 1.798E+0 3.387E-17 1.900E-5 1.171E-4 1.776E+0 2.204E-2
1.819E-1 1.589E+0 7.466E-17 3.046E-5 2.494E-4 1.573E+0 1.498E-2
1.849E-1 1.371E+0 1.632E-16 4.834E-5 5.151E-4 1.361E+0 1.002E-2
1.880E-1 1.156E+0 3.538E-16 7.600E-5 1.031E-3 1.148E+0 6.600E-3
1.911E-1 9.523E-1 7.606E-16 1.183E-4 2.002E-3 9.459E-1 4.277E-3
1.941E-1 7.672E-1 1.622E-15 1.825E-4 3.766E-3 7.605E-1 2.728E-3
1.972E-1 6.057E-1 3.429E-15 2.788E-4 6.868E-3 5.969E-1 1.712E-3
2.003E-1 4.708E-1 7.192E-15 4.217E-4 1.214E-2 4.572E-1 1.058E-3
2.033E-1 3.639E-1 1.496E-14 6.320E-4 2.082E-2 3.418E-1 6.432E-4
2.064E-1 2.854E-1 3.086E-14 9.379E-4 3.459E-2 2.495E-1 3.849E-4
2.095E-1 2.350E-1 6.312E-14 1.379E-3 5.572E-2 1.777E-1 2.267E-4
2.125E-1 2.127E-1 1.281E-13 2.007E-3 8.700E-2 1.235E-1 1.314E-4
2.156E-1 2.185E-1 2.577E-13 2.894E-3 1.317E-1 8.384E-2 7.497E-5
2.187E-1 2.530E-1 5.142E-13 4.134E-3 1.933E-1 5.553E-2 4.210E-5
2.217E-1 3.167E-1 1.018E-12 5.848E-3 2.750E-1 3.590E-2 2.326E-5
2.248E-1 4.101E-1 1.997E-12 8.193E-3 3.792E-1 2.265E-2 1.265E-5
2.279E-1 5.323E-1 3.888E-12 1.137E-2 5.069E-1 1.395E-2 6.773E-6
2.309E-1 6.810E-1 7.506E-12 1.563E-2 6.570E-1 8.388E-3 3.568E-6
2.340E-1 8.517E-1 1.437E-11 2.127E-2 8.255E-1 4.922E-3 1.850E-6
2.371E-1 1.037E+0 2.729E-11 2.868E-2 1.005E+0 2.819E-3 9.441E-7
2.401E-1 1.227E+0 5.139E-11 3.830E-2 1.187E+0 1.576E-3 4.742E-7
2.432E-1 1.410E+0 9.597E-11 5.066E-2 1.359E+0 8.598E-4 2.344E-7
2.463E-1 1.574E+0 1.778E-10 6.636E-2 1.508E+0 4.579E-4 1.140E-7
2.493E-1 1.708E+0 3.265E-10 8.610E-2 1.622E+0 2.380E-4 5.460E-8
2.524E-1 1.802E+0 5.949E-10 1.107E-1 1.691E+0 1.208E-4 2.573E-8
2.555E-1 1.850E+0 1.075E-9 1.408E-1 1.709E+0 5.980E-5 1.193E-8
2.585E-1 1.853E+0 1.926E-9 1.776E-1 1.675E+0 2.891E-5 5.448E-9
2.616E-1 1.813E+0 3.422E-9 2.217E-1 1.591E+0 1.364E-5 2.448E-9
2.647E-1 1.740E+0 6.032E-9 2.742E-1 1.465E+0 6.280E-6 1.082E-9
2.677E-1 1.644E+0 1.054E-8 3.358E-1 1.308E+0 2.823E-6 4.710E-10
2.708E-1 1.540E+0 1.828E-8 4.074E-1 1.132E+0 1.238E-6 2.017E-10
2.739E-1 1.439E+0 3.142E-8 4.895E-1 9.499E-1 5.303E-7 8.504E-11
2.769E-1 1.355E+0 5.357E-8 5.826E-1 7.726E-1 2.216E-7 3.528E-11
2.800E-1 1.296E+0 9.059E-8 6.867E-1 6.092E-1 9.042E-8 1.441E-11
2.831E-1 1.267E+0 1.519E-7 8.017E-1 4.656E-1 3.600E-8 5.789E-12
2.861E-1 1.272E+0 2.527E-7 9.271E-1 3.450E-1 1.399E-8 2.290E-12
2.892E-1 1.310E+0 4.168E-7 1.062E+0 2.478E-1 5.308E-9 8.914E-13
2.923E-1 1.377E+0 6.818E-7 1.204E+0 1.725E-1 1.965E-9 3.415E-13
2.953E-1 1.470E+0 1.106E-6 1.353E+0 1.165E-1 7.103E-10 1.288E-13
2.984E-1 1.582E+0 1.780E-6 1.506E+0 7.622E-2 2.506E-10 4.779E-14
3.015E-1 1.708E+0 2.840E-6 1.659E+0 4.835E-2 8.627E-11 1.745E-14
3.045E-1 1.841E+0 4.494E-6 1.811E+0 2.973E-2 2.899E-11 6.274E-15
3.076E-1 1.976E+0 7.054E-6 1.959E+0 1.773E-2 9.509E-12 2.220E-15
3.107E-1 2.108E+0 1.098E-5 2.097E+0 1.024E-2 3.045E-12 7.730E-16
3.137E-1 2.230E+0 1.695E-5 2.224E+0 5.739E-3 9.514E-13 2.649E-16
3.168E-1 2.340E+0 2.595E-5 2.337E+0 3.117E-3 2.902E-13 8.935E-17
3.199E-1 2.433E+0 3.940E-5 2.431E+0 1.641E-3 8.639E-14 2.966E-17
3.229E-1 2.506E+0 5.933E-5 2.505E+0 8.376E-4 2.510E-14 9.690E-18
3.260E-1 2.558E+0 8.861E-5 2.557E+0 4.144E-4 7.120E-15 3.116E-18
3.291E-1 2.585E+0 1.312E-4 2.585E+0 1.988E-4 1.971E-15 9.861E-19
3.321E-1 2.589E+0 1.928E-4 2.588E+0 9.243E-5 5.326E-16 3.072E-19
3.352E-1 2.567E+0 2.808E-4 2.567E+0 4.166E-5 1.405E-16 9.416E-20
3.383E-1 2.522E+0 4.058E-4 2.521E+0 1.821E-5 3.616E-17 2.841E-20
3.413E-1 2.453E+0 5.814E-4 2.453E+0 7.712E-6 9.086E-18 8.436E-21
3.444E-1 2.364E+0 8.262E-4 2.363E+0 3.167E-6 2.228E-18 2.465E-21
3.475E-1 2.256E+0 1.164E-3 2.255E+0 1.261E-6 5.334E-19 7.091E-22
3.505E-1 2.133E+0 1.627E-3 2.132E+0 4.866E-7 1.246E-19 2.007E-22
3.536E-1 1.998E+0 2.256E-3 1.996E+0 1.820E-7 2.842E-20 5.593E-23
3.567E-1 1.854E+0 3.101E-3 1.850E+0 6.602E-8 6.326E-21 1.534E-23
3.597E-1 1.704E+0 4.228E-3 1.699E+0 2.321E-8 1.374E-21 4.139E-24
3.628E-1 1.552E+0 5.717E-3 1.546E+0 7.911E-9 2.915E-22 1.099E-24
3.659E-1 1.400E+0 7.667E-3 1.393E+0 2.614E-9 6.033E-23 2.874E-25
3.689E-1 1.253E+0 1.020E-2 1.243E+0 8.372E-10 1.219E-23 7.394E-26
3.720E-1 1.112E+0 1.345E-2 1.098E+0 2.600E-10 2.403E-24 1.872E-26
3.751E-1 9.790E-1 1.759E-2 9.614E-1 7.825E-11 4.626E-25 4.666E-27
3.781E-1 8.563E-1 2.283E-2 8.335E-1 2.283E-11 8.690E-26 1.145E-27
3.812E-1 7.451E-1 2.937E-2 7.157E-1 6.459E-12 1.593E-26 2.763E-28
3.843E-1 6.462E-1 3.747E-2 6.087E-1 1.771E-12 2.852E-27 6.565E-29
3.873E-1 5.602E-1 4.742E-2 5.128E-1 4.708E-13 4.982E-28 1.535E-29
3.904E-1 4.873E-1 5.952E-2 4.278E-1 1.213E-13 8.494E-29 3.533E-30
3.935E-1 4.276E-1 7.408E-2 3.535E-1 3.031E-14 1.414E-29 8.003E-31
3.965E-1 3.808E-1 9.145E-2 2.893E-1 7.341E-15 2.296E-30 1.784E-31
3.996E-1 3.465E-1 1.120E-1 2.345E-1 1.723E-15 3.641E-31 3.914E-32
4.027E-1 3.243E-1 1.359E-1 1.883E-1 3.923E-16 5.634E-32 8.452E-33
4.057E-1 3.134E-1 1.637E-1 1.498E-1 8.654E-17 8.510E-33 1.796E-33
4.088E-1 3.134E-1 1.955E-1 1.179E-1 1.851E-17 1.255E-33 3.757E-34
4.119E-1 3.235E-1 2.315E-1 9.201E-2 3.838E-18 1.806E-34 7.735E-35
4.149E-1 3.430E-1 2.720E-1 7.109E-2 7.715E-19 2.536E-35 1.567E-35
4.180E-1 3.712E-1 3.168E-1 5.440E-2 1.503E-19 3.477E-36 3.125E-36
4.211E-1 4.072E-1 3.660E-1 4.124E-2 2.840E-20 4.653E-37 6.134E-37
4.241E-1 4.503E-1 4.194E-1 3.096E-2 5.200E-21 6.077E-38 1.185E-37
4.272E-1 4.996E-1 4.765E-1 2.302E-2 9.230E-22 7.747E-39 2.252E-38
4.303E-1 5.540E-1 5.371E-1 1.695E-2 1.588E-22 9.639E-40 4.214E-39
4.333E-1 6.126E-1 6.003E-1 1.236E-2 2.650E-23 1.171E-40 7.761E-40
4.364E-1 6.743E-1 6.654E-1 8.932E-3 4.285E-24 1.388E-41 1.407E-40
4.395E-1 7.378E-1 7.314E-1 6.391E-3 6.719E-25 1.606E-42 2.509E-41
4.425E-1 8.020E-1 7.975E-1 4.530E-3 1.021E-25 1.808E-43 4.404E-42
4.456E-1 8.654E-1 8.623E-1 3.179E-3 1.504E-26 1.962E-44 7.609E-43
4.487E-1 9.268E-1 9.246E-1 2.210E-3 2.149E-27 2.803E-45 1.289E-43
4.517E-1 9.849E-1 9.833E-1 1.522E-3 2.975E-28 0.000E+0 2.102E-44
4.548E-1 1.038E+0 1.037E+0 1.038E-3 3.993E-29 0.000E+0 4.204E-45
4.579E-1 1.086E+0 1.085E+0 7.012E-4 5.196E-30 0.000E+0 0.000E+0
4.609E-1 1.126E+0 1.125E+0 4.691E-4 6.554E-31 0.000E+0 0.000E+0
4.640E-1 1.158E+0 1.158E+0 3.109E-4 8.014E-32 0.000E+0 0.000E+0
4.671E-1 1.182E+0 1.182E+0 2.040E-4 9.500E-33 0.000E+0 0.000E+0
4.701E-1 1.196E+0 1.196E+0 1.326E-4 1.092E-33 0.000E+0 0.000E+0
4.732E-1 1.200E+0 1.200E+0 8.538E-5 1.216E-34 0.000E+0 0.000E+0
4.763E-1 1.194E+0 1.194E+0 5.445E-5 1.313E-35 0.000E+0 0.000E+0
4.793E-1 1.179E+0 1.179E+0 3.439E-5 1.375E-36 0.000E+0 0.000E+0
4.824E-1 1.154E+0 1.154E+0 2.151E-5 1.395E-37 0.000E+0 0.000E+0
4.855E-1 1.121E+0 1.121E+0 1.333E-5 1.373E-38 0.000E+0 0.000E+0
4.885E-1 1.079E+0 1.079E+0 8.179E-6 1.309E-39 0.000E+0 0.000E+0
4.916E-1 1.030E+0 1.030E+0 4.971E-6 1.211E-40 0.000E+0 0.000E+0
4.947E-1 9.759E-1 9.759E-1 2.993E-6 1.085E-41 0.000E+0 0.000E+0
4.977E-1 9.167E-1 9.167E-1 1.784E-6 9.431E-43 0.000E+0 0.000E+0
5.008E-1 8.539E-1 8.539E-1 1.054E-6 7.987E-44 0.000E+0 0.000E+0
5.039E-1 7.889E-1 7.889E-1 6.163E-7 7.006E-45 0.000E+0 0.000E+0
5.069E-1 7.228E-1 7.228E-1 3.570E-7 0.000E+0 0.000E+0 0.000E+0
5.100E-1 6.568E-1 6.568E-1 2.049E-7 0.000E+0 0.000E+0 0.000E+0
