T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.242980196E+00 1.216398394E+00 2.658180200E-02 1.242773966E+00 1.216203277E+00 2.657068900E-02 2.062300000E-04 1.951170000E-04
295 1.243546905E+00 1.216921239E+00 2.662566600E-02 1.243366519E+00 1.216742983E+00 2.662353600E-02 1.803860000E-04 1.782560000E-04
300 1.244653085E+00 1.218557044E+00 2.609604100E-02 1.244492315E+00 1.218388102E+00 2.610421300E-02 1.607700000E-04 1.689420000E-04
305 1.245760499E+00 1.220585419E+00 2.517508000E-02 1.245613111E+00 1.220423841E+00 2.518927000E-02 1.473880000E-04 1.615780000E-04
310 1.246180431E+00 1.222867871E+00 2.331256000E-02 1.246040681E+00 1.222706172E+00 2.333450900E-02 1.397500000E-04 1.616990000E-04
315 1.244707415E+00 1.224841719E+00 1.986569600E-02 1.244571189E+00 1.224676841E+00 1.989434800E-02 1.362260000E-04 1.648780000E-04
320 1.239527220E+00 1.226932598E+00 1.259462200E-02 1.239393834E+00 1.226756052E+00 1.263778200E-02 1.333860000E-04 1.765460000E-04
325 1.227188182E+00 1.228331922E+00 -1.143740000E-03 1.227062962E+00 1.228137934E+00 -1.074972000E-03 1.252200000E-04 1.939880000E-04
330 1.202771251E+00 1.228209396E+00 -2.543814500E-02 1.202670880E+00 1.227995140E+00 -2.532426000E-02 1.003710000E-04 2.142560000E-04
335 1.158510616E+00 1.225755384E+00 -6.724476800E-02 1.158468711E+00 1.225517245E+00 -6.704853400E-02 4.190500000E-05 2.381390000E-04
340 1.086046526E+00 1.219708464E+00 -1.336619380E-01 1.086114091E+00 1.219447087E+00 -1.333329960E-01 -6.756500000E-05 2.613770000E-04
