fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.162296972E-16 1.000000000E+20 1.247827785E+00 1.011399292E-16 1.377144454E-03 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.682094624E-17 1.000000000E+20 1.278227329E+00 1.023587722E-16 4.104522517E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.282342919E-16 1.000000000E+20 1.253058316E+00 1.482691163E-16 1.753905341E-03 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.924772252E-17 1.000000000E+20 1.278300980E+00 1.502523375E-16 4.112151381E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.458530685E-16 1.000000000E+20 1.257923288E+00 2.177368344E-16 2.151985541E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.735127671E-17 1.000000000E+20 1.278408504E+00 2.205620991E-16 4.123311426E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.715846880E-16 1.000000000E+20 1.262365257E+00 3.200898665E-16 2.546577229E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.363417902E-17 1.000000000E+20 1.278565351E+00 3.237876679E-16 4.139611599E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.089172624E-16 1.000000000E+20 1.266306667E+00 4.708022693E-16 2.915800909E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.216024332E-16 1.000000000E+20 1.278793680E+00 4.753555807E-16 4.163365539E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.626177021E-16 1.000000000E+20 1.269716036E+00 6.925810746E-16 3.246579564E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.760608146E-16 1.000000000E+20 1.279124930E+00 6.979412651E-16 4.197867671E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.389986590E-16 1.000000000E+20 1.272638831E+00 1.018782862E-15 3.537045876E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.533823423E-16 1.000000000E+20 1.279603060E+00 1.024896213E-15 4.247743712E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.460286929E-16 1.000000000E+20 1.275194231E+00 1.498480928E-15 3.795460884E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.616167284E-16 1.000000000E+20 1.280288143E+00 1.505317386E-15 4.319354750E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.930499722E-16 1.000000000E+20 1.277554082E+00 2.203987656E-15 4.037355223E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.102009962E-16 1.000000000E+20 1.281259626E+00 2.211566561E-15 4.421185303E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.897962016E-16 1.000000000E+20 1.279919490E+00 3.242046899E-15 4.282578605E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.089624908E-16 1.000000000E+20 1.282617550E+00 3.250458961E-15 4.564051223E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.044508659E-15 1.000000000E+20 1.282500812E+00 4.770535699E-15 4.552886300E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.662099402E-16 1.000000000E+20 1.284479056E+00 4.779963566E-15 4.760836738E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.361435957E-15 1.000000000E+20 1.285498233E+00 7.023440524E-15 4.869730288E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.286200588E-15 1.000000000E+20 1.286966592E+00 7.034179994E-15 5.025361074E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.738867226E-15 1.000000000E+20 1.289077931E+00 1.034819787E-14 5.251609506E-03 
