T d154 d184 d214 d244
d 150 180 210 240
290 1.250180876E+00 1.249530002E+00 1.247971189E+00 1.248109329E+00
295 1.250066139E+00 1.249498354E+00 1.248247069E+00 1.248257487E+00
300 1.250725330E+00 1.250182542E+00 1.249041553E+00 1.249194395E+00
305 1.251757766E+00 1.251261070E+00 1.250179567E+00 1.250341060E+00
310 1.252718920E+00 1.251626584E+00 1.251179061E+00 1.251554142E+00
315 1.252822762E+00 1.251799228E+00 1.251299481E+00 1.251790376E+00
320 1.251038200E+00 1.250150030E+00 1.249706424E+00 1.250187313E+00
325 1.245243361E+00 1.244811101E+00 1.244445305E+00 1.244818707E+00
330 1.232656638E+00 1.232805825E+00 1.232723675E+00 1.233206385E+00
335 1.208132560E+00 1.207875227E+00 1.209978486E+00 1.210600855E+00
340 1.164732776E+00 1.166518570E+00 1.169639455E+00 1.170511298E+00
