N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.195113469E+00 1.195123509E+00 1.194640696E+00 1.191672739E+00 1.182215495E+00 1.156606505E+00 1.097629833E+00 1.014047805E+00 1.015127875E+00 1.018437262E+00 1.024727056E+00
1.600000000E+01 1.214041942E+00 1.216294900E+00 1.218893523E+00 1.220992682E+00 1.223617570E+00 1.225955358E+00 1.227486961E+00 1.228891014E+00 1.229526042E+00 1.228243104E+00 1.225585999E+00
1.700000000E+01 1.237501354E+00 1.240085631E+00 1.242811202E+00 1.244892239E+00 1.246752973E+00 1.247891215E+00 1.247343701E+00 1.246392408E+00 1.244327064E+00 1.239818006E+00 1.235188051E+00
1.549996187E+01 1.202217804E+00 1.203845868E+00 1.205499434E+00 1.207522603E+00 1.209457348E+00 1.210450413E+00 1.210109853E+00 1.205997909E+00 1.193282753E+00 1.163472847E+00 1.101785411E+00
1.649996187E+01 1.215516690E+00 1.218563768E+00 1.221266589E+00 1.224345364E+00 1.227247703E+00 1.229113426E+00 1.231272268E+00 1.232508001E+00 1.231959345E+00 1.231456173E+00 1.230021235E+00
1.674996808E+01 1.222795577E+00 1.225565063E+00 1.227995049E+00 1.230810624E+00 1.233439866E+00 1.234635721E+00 1.235975672E+00 1.236274405E+00 1.234578426E+00 1.232911303E+00 1.230168097E+00
1.624993176E+01 1.214752949E+00 1.217645220E+00 1.220642785E+00 1.223218812E+00 1.226029877E+00 1.228647170E+00 1.230239823E+00 1.231758789E+00 1.232583145E+00 1.231666827E+00 1.230537079E+00
1.574996808E+01 1.209152751E+00 1.210513349E+00 1.212641797E+00 1.214947654E+00 1.217115683E+00 1.218862658E+00 1.220205629E+00 1.221132753E+00 1.219414604E+00 1.214003087E+00 1.200466908E+00
1.524993176E+01 1.198779340E+00 1.199700239E+00 1.201072225E+00 1.202180214E+00 1.202091024E+00 1.198593459E+00 1.187389229E+00 1.158302933E+00 1.095345194E+00 1.010601404E+00 1.011488324E+00
