T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.198352289E+00 1.202200088E+00 1.205456027E+00 1.212177604E+00 1.216846333E+00 1.217298825E+00 1.217664574E+00 1.224302967E+00 1.239042249E+00
295 1.198148122E+00 1.202732175E+00 1.206830567E+00 1.213243047E+00 1.219045876E+00 1.220063512E+00 1.220858252E+00 1.227437416E+00 1.241797024E+00
300 1.197617215E+00 1.203963284E+00 1.208236275E+00 1.215329913E+00 1.221539344E+00 1.223189868E+00 1.223787679E+00 1.230262804E+00 1.244579639E+00
305 1.195052184E+00 1.205095506E+00 1.210343632E+00 1.217678900E+00 1.223872648E+00 1.226031530E+00 1.227318592E+00 1.233406410E+00 1.246687922E+00
310 1.187018953E+00 1.205293393E+00 1.212407367E+00 1.220150756E+00 1.226875187E+00 1.229303569E+00 1.230679988E+00 1.236187035E+00 1.248849661E+00
315 1.164936348E+00 1.202343255E+00 1.213728471E+00 1.222149797E+00 1.229551879E+00 1.232377876E+00 1.232984987E+00 1.237914883E+00 1.250429922E+00
320 1.113131870E+00 1.192980976E+00 1.214003454E+00 1.224178206E+00 1.231475487E+00 1.234435118E+00 1.235439515E+00 1.239725864E+00 1.250345433E+00
325 1.015841980E+00 1.167977157E+00 1.211026694E+00 1.225327880E+00 1.233387023E+00 1.236509542E+00 1.237317333E+00 1.240732850E+00 1.249993147E+00
330 1.016596909E+00 1.112321480E+00 1.200531314E+00 1.224537998E+00 1.234647918E+00 1.238006272E+00 1.237559954E+00 1.239817216E+00 1.248536843E+00
335 1.019652893E+00 1.011913460E+00 1.174754282E+00 1.220731387E+00 1.234244346E+00 1.237940976E+00 1.237902125E+00 1.239039451E+00 1.244819897E+00
340 1.025764086E+00 1.012583023E+00 1.119959612E+00 1.212948832E+00 1.232621396E+00 1.237703862E+00 1.237368086E+00 1.237303677E+00 1.241116544E+00
