N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.192249376E+00 1.192437615E+00 1.191907769E+00 1.188484758E+00 1.177658883E+00 1.148787990E+00 1.083235875E+00 1.012739602E+00 1.014050738E+00 1.017528284E+00 1.023926120E+00
1.600000000E+01 1.211719531E+00 1.214231156E+00 1.216804171E+00 1.218874602E+00 1.221193119E+00 1.223265269E+00 1.224183493E+00 1.225062150E+00 1.224843656E+00 1.222704653E+00 1.219061182E+00
1.700000000E+01 1.237223520E+00 1.239631415E+00 1.241987462E+00 1.243551456E+00 1.245120116E+00 1.245999683E+00 1.245028724E+00 1.243816222E+00 1.241151874E+00 1.235980760E+00 1.230692372E+00
1.549996187E+01 1.199193961E+00 1.201072069E+00 1.203093809E+00 1.205263487E+00 1.207002821E+00 1.207685824E+00 1.206813330E+00 1.201663542E+00 1.186977124E+00 1.153569145E+00 1.086143317E+00
1.649996187E+01 1.213752157E+00 1.216903059E+00 1.219489244E+00 1.222424996E+00 1.224961025E+00 1.226327937E+00 1.227664883E+00 1.228260428E+00 1.227075871E+00 1.225839506E+00 1.223613849E+00
1.674996808E+01 1.221562646E+00 1.224437031E+00 1.226651464E+00 1.229153574E+00 1.231171987E+00 1.231917665E+00 1.232630240E+00 1.232404547E+00 1.230200307E+00 1.227799208E+00 1.224308310E+00
1.624993176E+01 1.212822596E+00 1.215632185E+00 1.218567313E+00 1.220958746E+00 1.223625336E+00 1.225741310E+00 1.226809443E+00 1.227631587E+00 1.227815444E+00 1.226118894E+00 1.224177447E+00
1.574996808E+01 1.206169740E+00 1.207931553E+00 1.210264257E+00 1.212629075E+00 1.214815322E+00 1.216192803E+00 1.217394757E+00 1.217451318E+00 1.214888105E+00 1.208548347E+00 1.193101970E+00
1.524993176E+01 1.195870532E+00 1.197009032E+00 1.198564488E+00 1.199601025E+00 1.199207625E+00 1.194875145E+00 1.181924134E+00 1.149189074E+00 1.079874801E+00 1.009644785E+00 1.010686344E+00
