T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.194885247E+00 1.195416619E+00 -5.313720000E-04 1.194800791E+00 1.195170103E+00 -3.693120000E-04 8.445600000E-05 2.465160000E-04
290 1.524993176E+01 1.212404059E+00 1.199161312E+00 1.324274700E-02 1.212230219E+00 1.198816449E+00 1.341377000E-02 1.738400000E-04 3.448630000E-04
290 1.549996187E+01 1.224036940E+00 1.202764489E+00 2.127245100E-02 1.223698707E+00 1.202287781E+00 2.141092600E-02 3.382330000E-04 4.767080000E-04
290 1.574996808E+01 1.236611793E+00 1.209952525E+00 2.665926800E-02 1.235955077E+00 1.209335994E+00 2.661908300E-02 6.567160000E-04 6.165310000E-04
290 1.600000000E+01 1.248680264E+00 1.215266356E+00 3.341390800E-02 1.247397072E+00 1.214533710E+00 3.286336200E-02 1.283192000E-03 7.326460000E-04
290 1.624993176E+01 1.262158606E+00 1.216575622E+00 4.558298400E-02 1.259643173E+00 1.215714640E+00 4.392853300E-02 2.515433000E-03 8.609820000E-04
290 1.649996187E+01 1.277417896E+00 1.218334529E+00 5.908336700E-02 1.272523092E+00 1.217272856E+00 5.525023600E-02 4.894804000E-03 1.061673000E-03
290 1.674996808E+01 1.294908040E+00 1.226972399E+00 6.793564100E-02 1.285602343E+00 1.225616434E+00 5.998590900E-02 9.305697000E-03 1.355965000E-03
290 1.700000000E+01 1.317326891E+00 1.243050725E+00 7.427616600E-02 1.300456798E+00 1.241267181E+00 5.918961700E-02 1.687009300E-02 1.783544000E-03
295 1.500000000E+01 1.182001301E+00 1.195456412E+00 -1.345511100E-02 1.181932771E+00 1.195229855E+00 -1.329708400E-02 6.853000000E-05 2.265570000E-04
295 1.524993176E+01 1.209805336E+00 1.200036505E+00 9.768831000E-03 1.209647720E+00 1.199722707E+00 9.925013000E-03 1.576160000E-04 3.137980000E-04
295 1.549996187E+01 1.224444114E+00 1.204314983E+00 2.012913100E-02 1.224137500E+00 1.203864625E+00 2.027287500E-02 3.066140000E-04 4.503580000E-04
295 1.574996808E+01 1.237681938E+00 1.211219664E+00 2.646227400E-02 1.237095037E+00 1.210637905E+00 2.645713200E-02 5.869010000E-04 5.817590000E-04
295 1.600000000E+01 1.249785529E+00 1.217356667E+00 3.242886200E-02 1.248650422E+00 1.216639987E+00 3.201043500E-02 1.135107000E-03 7.166800000E-04
295 1.624993176E+01 1.263101738E+00 1.219286008E+00 4.381573000E-02 1.260883484E+00 1.218429251E+00 4.245423300E-02 2.218254000E-03 8.567570000E-04
295 1.649996187E+01 1.277864770E+00 1.221152489E+00 5.671228100E-02 1.273530373E+00 1.220089446E+00 5.344092700E-02 4.334397000E-03 1.063043000E-03
