fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 8:32:30 297 39.04 1.000E+000 8.000E-001 1.503E-006 3.935E+003 3.066E+000 6.709E-009 1.978E-003 
0002 8:34:24 297 39.04 1.000E+000 8.000E-001 1.700E-006 3.861E+003 3.046E+000 6.922E-009 2.022E-003 
0003 8:38:34 297 39.04 1.000E+000 8.000E-001 1.825E-006 3.983E+003 3.078E+000 6.671E-009 2.070E-003 
0004 8:43:52 297 39.04 1.000E+000 8.000E-001 1.978E-006 3.954E+003 3.069E+000 6.814E-009 1.999E-003 
0005 8:47:22 297 39.04 1.000E+000 8.000E-001 1.986E-006 3.900E+003 3.065E+000 6.856E-009 1.980E-003 
0006 8:51:36 297 39.04 1.000E+000 8.000E-001 2.033E-006 3.952E+003 3.068E+000 6.789E-009 2.058E-003 
0007 8:53:34 297 39.04 1.000E+000 8.000E-001 2.034E-006 3.939E+003 3.071E+000 6.804E-009 2.010E-003 
0008 8:56:52 297 39.04 1.000E+000 8.000E-001 2.058E-006 4.001E+003 3.071E+000 6.783E-009 2.085E-003 
0009 8:59:40 296.9 39.05 1.000E+000 8.000E-001 2.020E-006 3.901E+003 3.060E+000 6.846E-009 2.055E-003 
0010 9:02:12 296.9 39.05 1.000E+000 8.000E-001 2.003E-006 4.032E+003 3.085E+000 6.593E-009 2.043E-003 
0011 9:04:42 296.9 39.05 1.000E+000 8.000E-001 2.044E-006 3.956E+003 3.072E+000 6.730E-009 2.044E-003 
0012 9:06:46 296.9 39.05 1.000E+000 8.000E-001 2.047E-006 3.937E+003 3.074E+000 6.720E-009 1.975E-003 
0013 9:09:34 296.9 39.05 1.000E+000 8.000E-001 2.034E-006 4.057E+003 3.090E+000 6.558E-009 2.014E-003 
