fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 8:32:30 297 39.04 1.000E+000 8.000E-001 1.502E-006 3.950E+003 3.068E+000 6.681E-009 1.983E-003 
0002 8:34:24 297 39.04 1.000E+000 8.000E-001 1.681E-006 3.950E+003 3.062E+000 6.749E-009 2.050E-003 
0003 8:38:34 297 39.04 1.000E+000 8.000E-001 1.830E-006 3.950E+003 3.070E+000 6.754E-009 2.061E-003 
0004 8:43:52 297 39.04 1.000E+000 8.000E-001 1.978E-006 3.950E+003 3.068E+000 6.821E-009 1.999E-003 
0005 8:47:22 297 39.04 1.000E+000 8.000E-001 1.980E-006 3.950E+003 3.073E+000 6.758E-009 1.991E-003 
0006 8:51:36 297 39.04 1.000E+000 8.000E-001 2.034E-006 3.950E+003 3.067E+000 6.794E-009 2.057E-003 
0007 8:53:34 297 39.04 1.000E+000 8.000E-001 2.032E-006 3.950E+003 3.073E+000 6.782E-009 2.015E-003 
0008 8:56:52 297 39.04 1.000E+000 8.000E-001 2.065E-006 3.950E+003 3.061E+000 6.893E-009 2.086E-003 
0009 8:59:40 296.9 39.05 1.000E+000 8.000E-001 2.014E-006 3.950E+003 3.069E+000 6.751E-009 2.073E-003 
0010 9:02:12 296.9 39.05 1.000E+000 8.000E-001 2.015E-006 3.950E+003 3.069E+000 6.769E-009 2.015E-003 
0011 9:04:42 296.9 39.05 1.000E+000 8.000E-001 2.045E-006 3.950E+003 3.070E+000 6.743E-009 2.042E-003 
0012 9:06:46 296.9 39.05 1.000E+000 8.000E-001 2.046E-006 3.950E+003 3.077E+000 6.696E-009 1.979E-003 
0013 9:09:34 296.9 39.05 1.000E+000 8.000E-001 2.048E-006 3.950E+003 3.071E+000 6.768E-009 1.988E-003 
