N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.019496705E+00 1.018188265E+00 1.017154814E+00 1.016304427E+00
1.600000000E+01 1.255023550E+00 1.250812103E+00 1.246811564E+00 1.243361686E+00
1.700000000E+01 1.311646630E+00 1.309429000E+00 1.306113544E+00 1.304794520E+00
1.549996187E+01 1.160260546E+00 1.146002360E+00 1.135265648E+00 1.125627830E+00
1.649996187E+01 1.285344325E+00 1.283298362E+00 1.280670354E+00 1.278769389E+00
1.674996808E+01 1.299411668E+00 1.295871244E+00 1.293855192E+00 1.292068473E+00
1.624993176E+01 1.272109203E+00 1.268963681E+00 1.266076856E+00 1.263222510E+00
1.574996808E+01 1.226597867E+00 1.219584707E+00 1.213610507E+00 1.209168607E+00
1.524993176E+01 1.013776257E+00 1.012353422E+00 1.011288038E+00 1.010446465E+00
