N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.024684853E+00 1.023506968E+00 1.022537130E+00 1.021692206E+00
1.600000000E+01 1.250429246E+00 1.244907899E+00 1.239744623E+00 1.235195555E+00
1.700000000E+01 1.314880822E+00 1.312408908E+00 1.309036511E+00 1.307119016E+00
1.549996187E+01 1.095043488E+00 1.073831253E+00 1.057544008E+00 1.043600504E+00
1.649996187E+01 1.287640629E+00 1.285245280E+00 1.282171333E+00 1.279735767E+00
1.674996808E+01 1.302508363E+00 1.298594131E+00 1.296279355E+00 1.294044106E+00
1.624993176E+01 1.272588675E+00 1.268848898E+00 1.265222392E+00 1.261889387E+00
1.574996808E+01 1.206046220E+00 1.196040781E+00 1.187328895E+00 1.180512629E+00
1.524993176E+01 1.014153519E+00 1.012952082E+00 1.012034538E+00 1.011297297E+00
