N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.102169460E+00 1.086673535E+00 1.072747209E+00 1.059438007E+00
1.600000000E+01 1.253248053E+00 1.250594351E+00 1.248120165E+00 1.245752867E+00
1.700000000E+01 1.299871045E+00 1.297909336E+00 1.294923000E+00 1.294420482E+00
1.549996187E+01 1.223387069E+00 1.218476318E+00 1.215841259E+00 1.212727622E+00
1.649996187E+01 1.276787720E+00 1.273937454E+00 1.272306236E+00 1.270832286E+00
1.674996808E+01 1.288606790E+00 1.284937617E+00 1.283854821E+00 1.282769373E+00
1.624993176E+01 1.264776991E+00 1.262438514E+00 1.260538017E+00 1.258926005E+00
1.574996808E+01 1.240537275E+00 1.237667264E+00 1.234334430E+00 1.232415078E+00
1.524993176E+01 1.189722789E+00 1.182597614E+00 1.176621402E+00 1.171140464E+00
