N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.017067982E+00 1.015551194E+00 1.014405385E+00 1.013468311E+00
1.600000000E+01 1.256137758E+00 1.252636397E+00 1.249464079E+00 1.246538606E+00
1.700000000E+01 1.307814836E+00 1.305758700E+00 1.302672637E+00 1.301608262E+00
1.549996187E+01 1.196809930E+00 1.187420611E+00 1.180734541E+00 1.174549324E+00
1.649996187E+01 1.282326157E+00 1.280280012E+00 1.278248629E+00 1.276567272E+00
1.674996808E+01 1.295832435E+00 1.292289705E+00 1.290721463E+00 1.289244246E+00
1.624993176E+01 1.270223953E+00 1.267371068E+00 1.265053939E+00 1.262605967E+00
1.574996808E+01 1.236251138E+00 1.231127673E+00 1.226816489E+00 1.223834487E+00
1.524993176E+01 1.093891834E+00 1.076584863E+00 1.060918425E+00 1.047750468E+00
