N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 335 1.500E-4 1.247534552E+00 1.296540498E+00
1.468000E+10 3.162E+16 335 1.500E-4 1.260963587E+00 1.296616886E+00
2.154000E+10 3.162E+16 335 1.500E-4 1.271129218E+00 1.296728190E+00
3.162000E+10 3.162E+16 335 1.500E-4 1.278701431E+00 1.296889823E+00
4.642000E+10 3.162E+16 335 1.500E-4 1.284313293E+00 1.297123426E+00
6.813000E+10 3.162E+16 335 1.500E-4 1.288504964E+00 1.297458744E+00
1.000000E+11 3.162E+16 335 1.500E-4 1.291718284E+00 1.297935344E+00
1.468000E+11 3.162E+16 335 1.500E-4 1.294310717E+00 1.298603570E+00
2.154000E+11 3.162E+16 335 1.500E-4 1.296571822E+00 1.299523139E+00
3.162000E+11 3.162E+16 335 1.500E-4 1.298734447E+00 1.300757628E+00
4.642000E+11 3.162E+16 335 1.500E-4 1.300977901E+00 1.302363668E+00
6.813000E+11 3.162E+16 335 1.500E-4 1.303424697E+00 1.304375899E+00
1.000000E+12 3.162E+16 335 1.500E-4 1.306136440E+00 1.306793660E+00
1.468000E+12 3.162E+16 335 1.500E-4 1.309117678E+00 1.309577556E+00
2.154000E+12 3.162E+16 335 1.500E-4 1.312332071E+00 1.312660352E+00
3.162000E+12 3.162E+16 335 1.500E-4 1.315726096E+00 1.315966919E+00
4.642000E+12 3.162E+16 335 1.500E-4 1.319250602E+00 1.319433051E+00
6.813000E+12 3.162E+16 335 1.500E-4 1.322874375E+00 1.323017288E+00
1.000000E+13 3.162E+16 335 1.500E-4 1.326589385E+00 1.326704740E+00
