N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 335 1.500E-4 1.075160542E+00 1.111313696E+00
1.468000E+10 3.162E+16 335 1.500E-4 1.083922437E+00 1.111525090E+00
2.154000E+10 3.162E+16 335 1.500E-4 1.091331127E+00 1.111832310E+00
3.162000E+10 3.162E+16 335 1.500E-4 1.097381677E+00 1.112276899E+00
4.642000E+10 3.162E+16 335 1.500E-4 1.102272127E+00 1.112916068E+00
6.813000E+10 3.162E+16 335 1.500E-4 1.106310143E+00 1.113826768E+00
1.000000E+11 3.162E+16 335 1.500E-4 1.109840942E+00 1.115107522E+00
1.468000E+11 3.162E+16 335 1.500E-4 1.113204791E+00 1.116877358E+00
2.154000E+11 3.162E+16 335 1.500E-4 1.116709930E+00 1.119264727E+00
3.162000E+11 3.162E+16 335 1.500E-4 1.120609431E+00 1.122385069E+00
4.642000E+11 3.162E+16 335 1.500E-4 1.125069186E+00 1.126303194E+00
6.813000E+11 3.162E+16 335 1.500E-4 1.130132049E+00 1.130989606E+00
1.000000E+12 3.162E+16 335 1.500E-4 1.135694807E+00 1.136290550E+00
1.468000E+12 3.162E+16 335 1.500E-4 1.141524482E+00 1.141938148E+00
2.154000E+12 3.162E+16 335 1.500E-4 1.147323167E+00 1.147610366E+00
3.162000E+12 3.162E+16 335 1.500E-4 1.152816601E+00 1.153016097E+00
4.642000E+12 3.162E+16 335 1.500E-4 1.157819755E+00 1.157958523E+00
6.813000E+12 3.162E+16 335 1.500E-4 1.162251364E+00 1.162348016E+00
1.000000E+13 3.162E+16 335 1.500E-4 1.166107426E+00 1.166174820E+00
