N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 2.951786100E-02 2.940827800E-02 2.924854900E-02 2.901647600E-02 2.868089000E-02 2.819895500E-02 2.751376000E-02 2.655363800E-02 2.523617500E-02 2.348177500E-02 2.124288000E-02 1.855171100E-02 1.557545000E-02 1.264205500E-02 1.017518400E-02 8.511200000E-03 7.697473000E-03 7.477525000E-03 7.508711000E-03
1.600000000E+01 -2.281401200E-02 -2.244883300E-02 -2.192022200E-02 -2.116000400E-02 -2.007683800E-02 -1.855428200E-02 -1.645513700E-02 -1.363946000E-02 -1.000504600E-02 -5.553233000E-03 -4.647820000E-04 4.865760000E-03 9.905503000E-03 1.417762000E-02 1.745935500E-02 1.982440100E-02 2.151281700E-02 2.276649100E-02 2.374751400E-02
1.700000000E+01 1.117112270E-01 1.104621340E-01 1.087221630E-01 1.063515540E-01 1.032174350E-01 9.923555500E-02 9.442661000E-02 8.896539500E-02 8.318772400E-02 7.752810200E-02 7.240577000E-02 6.811691200E-02 6.478761200E-02 6.239540200E-02 6.082747700E-02 5.993824800E-02 5.957048800E-02 5.956906700E-02 5.991865900E-02
1.549996187E+01 -1.500055550E-01 -1.502110050E-01 -1.505102700E-01 -1.509445930E-01 -1.515717240E-01 -1.524703550E-01 -1.537440780E-01 -1.555213100E-01 -1.579460330E-01 -1.611515400E-01 -1.652086470E-01 -1.700512810E-01 -1.754070740E-01 -1.480066310E-01 -1.174531750E-01 -9.369418500E-02 -7.609988800E-02 -6.290609400E-02 -5.257566300E-02
1.649996187E+01 6.424870600E-02 6.405915100E-02 6.378662600E-02 6.339839400E-02 6.285269300E-02 6.209994600E-02 6.108850300E-02 5.977724000E-02 5.815589200E-02 5.626875900E-02 5.422871100E-02 5.220511000E-02 5.038085000E-02 4.889679300E-02 4.781528300E-02 4.712113100E-02 4.675155700E-02 4.663247800E-02 4.670159100E-02
1.674996808E+01 8.899579100E-02 8.844137800E-02 8.765357400E-02 8.655005700E-02 8.503507600E-02 8.301221400E-02 8.041057400E-02 7.722435700E-02 7.355422600E-02 6.962589900E-02 6.575674000E-02 6.227140300E-02 5.940601200E-02 5.725567200E-02 5.578778700E-02 5.489624100E-02 5.445780500E-02 5.436570400E-02 5.451477600E-02
1.624993176E+01 3.194812200E-02 3.199593800E-02 3.206477200E-02 3.216295600E-02 3.230115000E-02 3.249209600E-02 3.274862900E-02 3.307992000E-02 3.348442100E-02 3.394091000E-02 3.440297700E-02 3.480665900E-02 3.509677600E-02 3.526039200E-02 3.533767800E-02 3.539587600E-02 3.548917000E-02 3.563912600E-02 3.584215300E-02
1.574996808E+01 -1.457550940E-01 -1.448114790E-01 -1.434411940E-01 -1.414612330E-01 -1.386210810E-01 -1.345900560E-01 -1.289566820E-01 -1.212577790E-01 -1.110668340E-01 -9.816994600E-02 -8.282241000E-02 -6.597372900E-02 -4.922011200E-02 -3.429811600E-02 -2.233784300E-02 -1.347059500E-02 -7.090781000E-03 -2.410805000E-03 1.164440000E-03
1.524993176E+01 9.609634000E-03 9.558831000E-03 9.484975000E-03 9.378084000E-03 9.224388000E-03 9.005479000E-03 8.697958000E-03 8.274472000E-03 7.707712000E-03 6.979360000E-03 -9.973710000E-04 -1.666550300E-02 -3.540507200E-02 -5.605316800E-02 -7.653649100E-02 -9.447188700E-02 -1.082003020E-01 -1.173948590E-01 -1.227695210E-01
