N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.877756600E-02 1.869443600E-02 1.857337900E-02 1.839774300E-02 1.814428900E-02 1.778139900E-02 1.726772900E-02 1.655257700E-02 1.558040900E-02 1.430327700E-02 1.270491300E-02 1.083593000E-02 8.846450000E-03 6.982937000E-03 5.512299000E-03 4.586970000E-03 -9.802429000E-03 -2.941606300E-02 -4.214028700E-02
1.600000000E+01 2.624384000E-03 2.821990000E-03 3.107827000E-03 3.518464000E-03 4.102713000E-03 4.922276000E-03 6.048900000E-03 7.554029000E-03 9.486428000E-03 1.183696600E-02 1.450051500E-02 1.726256600E-02 1.984479700E-02 2.200894600E-02 2.365494200E-02 2.483417900E-02 2.567685400E-02 2.630732600E-02 2.680510000E-02
1.700000000E+01 1.021628630E-01 1.010282070E-01 9.944208000E-02 9.732097000E-02 9.450005900E-02 9.099224600E-02 8.675548000E-02 8.201040400E-02 7.706926800E-02 7.231461900E-02 6.810024000E-02 6.466697500E-02 6.211137700E-02 6.040702300E-02 5.945032900E-02 5.910515000E-02 5.920451500E-02 5.958145900E-02 6.032897400E-02
1.549996187E+01 -1.815805850E-01 -1.816796530E-01 -1.818238940E-01 -1.820330570E-01 -1.823347220E-01 -1.827663290E-01 -1.833766850E-01 -1.842255540E-01 -1.853784740E-01 -1.796717350E-01 -1.573280520E-01 -1.318036450E-01 -1.053431560E-01 -8.085886700E-02 -6.066962900E-02 -4.545661000E-02 -3.446412900E-02 -2.641841800E-02 -2.029825800E-02
1.649996187E+01 6.409435600E-02 6.389331100E-02 6.360462900E-02 6.319427200E-02 6.261922900E-02 6.182925200E-02 6.077407100E-02 5.941699700E-02 5.775688800E-02 5.585145500E-02 5.382812800E-02 5.186641500E-02 5.014989900E-02 4.881081900E-02 4.789848800E-02 4.738574200E-02 4.720105800E-02 4.726363100E-02 4.750511100E-02
1.674996808E+01 8.471331700E-02 8.417737700E-02 8.339081800E-02 8.234939000E-02 8.092893300E-02 7.901204400E-02 7.660707400E-02 7.365533400E-02 7.030701000E-02 6.678675100E-02 6.339051800E-02 6.040587900E-02 5.803139400E-02 5.633888800E-02 5.528936400E-02 5.478011600E-02 5.469148000E-02 5.491618400E-02 5.532807000E-02
1.624993176E+01 3.819442800E-02 3.818874700E-02 3.818032100E-02 3.816779800E-02 3.814912300E-02 3.812114000E-02 3.807902400E-02 3.801583500E-02 3.792179900E-02 3.778514700E-02 3.759534000E-02 3.735058600E-02 3.706772900E-02 3.678694800E-02 3.656159700E-02 3.643603600E-02 3.642725500E-02 3.652446900E-02 3.670276400E-02
1.574996808E+01 -7.303149700E-02 -7.242490000E-02 -7.154538500E-02 -7.027733800E-02 -6.846414000E-02 -6.590231500E-02 -6.234457300E-02 -5.752389600E-02 -5.121467100E-02 -4.334328100E-02 -3.413278900E-02 -2.420459200E-02 -1.450663400E-02 -5.999918000E-03 7.382970000E-04 5.685424000E-03 9.203382000E-03 1.173681100E-02 1.362483100E-02
1.524993176E+01 -7.600369800E-02 -7.633214800E-02 -7.681132500E-02 -7.750846100E-02 -7.851855300E-02 -7.997335400E-02 -8.205046200E-02 -8.497897700E-02 -8.903372400E-02 -9.450473300E-02 -1.016232320E-01 -1.104320070E-01 -1.206204670E-01 -1.314145480E-01 -1.416730470E-01 -1.502488550E-01 -1.354495190E-01 -1.170993690E-01 -1.024906170E-01
