N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 -1.130643670E-01 -2.216719600E-02 1.061622600E-02 2.354349800E-02 3.168951400E-02 4.343825000E-02 5.770132700E-02 6.914895600E-02 7.912420500E-02
1.016672606E+01 -1.123872130E-01 -2.192548900E-02 1.069497300E-02 2.356626700E-02 3.168007400E-02 4.338473400E-02 5.756086000E-02 6.881828200E-02 7.841955300E-02
1.033324570E+01 -1.114035090E-01 -2.157497000E-02 1.080912400E-02 2.359922400E-02 3.166634700E-02 4.330764400E-02 5.736069600E-02 6.835634000E-02 7.746647600E-02
1.049996187E+01 -1.099813140E-01 -2.106950900E-02 1.097362800E-02 2.364665800E-02 3.164651800E-02 4.319752100E-02 5.707921100E-02 6.772444700E-02 7.621834100E-02
1.066670514E+01 -1.079395520E-01 -2.034648800E-02 1.120869100E-02 2.371428200E-02 3.161805600E-02 4.304213800E-02 5.669061600E-02 6.688459500E-02 7.465082300E-02
1.083333839E+01 -1.050380940E-01 -1.932434500E-02 1.154057200E-02 2.380943600E-02 3.157766700E-02 4.282666400E-02 5.616796200E-02 6.581049700E-02 7.278295500E-02
1.100000000E+01 -1.009755480E-01 -1.790346900E-02 1.200106800E-02 2.390737200E-02 3.152116600E-02 4.253515400E-02 5.548951400E-02 6.450369200E-02 7.069344200E-02
1.116672606E+01 -9.540734500E-02 -1.597495200E-02 1.262458100E-02 2.408579500E-02 3.144384500E-02 4.215406000E-02 5.464972400E-02 6.301040200E-02 6.852157900E-02
1.133324570E+01 -8.800413900E-02 -1.344353200E-02 1.344060900E-02 2.432422500E-02 3.134127900E-02 4.167863900E-02 5.367275800E-02 6.143027600E-02 6.644730700E-02
1.149996187E+01 -7.857266200E-02 -1.026949400E-02 1.446036300E-02 2.460895200E-02 3.121107900E-02 4.112172600E-02 5.262326600E-02 5.990840500E-02 6.465771500E-02
1.166670514E+01 -6.723944900E-02 -6.524568000E-03 1.565959200E-02 2.494631100E-02 3.105576300E-02 4.052164000E-02 5.160586500E-02 5.860962800E-02 6.331345000E-02
1.183333839E+01 -5.463063800E-02 -2.435261000E-03 1.696577700E-02 2.530831600E-02 3.088602500E-02 3.994370100E-02 5.074824700E-02 5.768279500E-02 6.252286100E-02
1.200000000E+01 -4.188046000E-02 1.633373000E-03 1.826333000E-02 2.564859500E-02 3.072941600E-02 3.947013600E-02 5.017045100E-02 5.722632800E-02 6.232462100E-02
1.216672606E+01 -3.034057300E-02 5.282562000E-03 1.942404900E-02 2.594475500E-02 3.060600000E-02 3.917874600E-02 4.995076000E-02 5.726412200E-02 6.267925800E-02
1.233324570E+01 -2.100359400E-02 8.227033000E-03 2.034880200E-02 2.615441500E-02 3.054466900E-02 3.911713800E-02 5.010125500E-02 5.773989800E-02 6.347504800E-02
1.249996187E+01 -1.414899100E-02 1.037776400E-02 2.099270900E-02 2.628114700E-02 3.056631500E-02 3.928738700E-02 5.056464300E-02 5.853469500E-02 6.455664600E-02
1.266670514E+01 -9.438077000E-03 1.180625100E-02 2.136079100E-02 2.632875000E-02 3.066037300E-02 3.964509000E-02 5.123631400E-02 5.950261700E-02 6.572783200E-02
1.283333839E+01 -6.316276000E-03 1.264967800E-02 2.148798600E-02 2.630703200E-02 3.080902900E-02 4.010964800E-02 5.200067500E-02 6.050374000E-02 6.688233400E-02
1.300000000E+01 -4.320833000E-03 1.304158500E-02 2.142086000E-02 2.622613800E-02 3.100257000E-02 4.061219800E-02 5.276104000E-02 6.142800600E-02 6.786229000E-02
