N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 4.673350000E-04 1.764952000E-03 3.360403000E-03 5.774407000E-03 9.597777000E-03 1.544674700E-02 2.396218400E-02 3.573302500E-02 5.151850200E-02
1.016672606E+01 3.170670000E-04 1.215798000E-03 2.345665000E-03 4.114452000E-03 7.044009000E-03 1.176243900E-02 1.894512700E-02 2.914167000E-02 4.295050800E-02
1.033324570E+01 2.158220000E-04 8.354770000E-04 1.628261000E-03 2.903860000E-03 5.101023000E-03 8.825843000E-03 1.481106700E-02 2.368306000E-02 3.598519100E-02
1.049996187E+01 1.474360000E-04 5.733470000E-04 1.125958000E-03 2.034471000E-03 3.650666000E-03 6.520486000E-03 1.140078300E-02 1.905077400E-02 3.009760300E-02
1.066670514E+01 1.011770000E-04 3.933360000E-04 7.769690000E-04 1.418417000E-03 2.589100000E-03 4.750620000E-03 8.627350000E-03 1.508911700E-02 2.494777300E-02
1.083333839E+01 6.987700000E-05 2.700690000E-04 5.359290000E-04 9.865990000E-04 1.825742000E-03 3.424549000E-03 6.427224000E-03 1.174028200E-02 2.037280800E-02
1.100000000E+01 4.873400000E-05 1.858510000E-04 3.701910000E-04 6.864570000E-04 1.284788000E-03 2.453265000E-03 4.731752000E-03 8.982581000E-03 1.633956000E-02
1.116672606E+01 3.450600000E-05 1.284640000E-04 2.566400000E-04 4.791830000E-04 9.058250000E-04 1.755290000E-03 3.461115000E-03 6.784950000E-03 1.287478400E-02
1.133324570E+01 2.497900000E-05 8.944300000E-05 1.790780000E-04 3.367430000E-04 6.426410000E-04 1.261177000E-03 2.531186000E-03 5.089646000E-03 1.000084800E-02
1.149996187E+01 1.866700000E-05 6.298400000E-05 1.262410000E-04 2.392440000E-04 4.610570000E-04 9.152180000E-04 1.862881000E-03 3.817320000E-03 7.700161000E-03
1.166670514E+01 1.448500000E-05 4.509700000E-05 9.034600000E-05 1.727360000E-04 3.363390000E-04 6.747170000E-04 1.388297000E-03 2.881093000E-03 5.912178000E-03
1.183333839E+01 1.165500000E-05 3.300800000E-05 6.601400000E-05 1.274580000E-04 2.508700000E-04 5.079780000E-04 1.052917000E-03 2.199230000E-03 4.550223000E-03
1.200000000E+01 9.658000000E-06 2.480500000E-05 4.952000000E-05 9.664200000E-05 1.921900000E-04 3.919530000E-04 8.150020000E-04 1.702528000E-03 3.522163000E-03
1.216672606E+01 8.133000000E-06 1.919500000E-05 3.830600000E-05 7.554900000E-05 1.515290000E-04 3.101800000E-04 6.438370000E-04 1.336850000E-03 2.745403000E-03
1.233324570E+01 6.896000000E-06 1.529800000E-05 3.059100000E-05 6.088600000E-05 1.227680000E-04 2.511080000E-04 5.176500000E-04 1.062530000E-03 2.153760000E-03
1.249996187E+01 5.874000000E-06 1.254100000E-05 2.516300000E-05 5.039600000E-05 1.017070000E-04 2.068950000E-04 4.216630000E-04 8.520370000E-04 1.697997000E-03
1.266670514E+01 5.038000000E-06 1.053000000E-05 2.119700000E-05 4.254800000E-05 8.557300000E-05 1.724270000E-04 3.462780000E-04 6.869950000E-04 1.342902000E-03
1.283333839E+01 4.353000000E-06 9.004000000E-06 1.814600000E-05 3.636900000E-05 7.262600000E-05 1.445380000E-04 2.854550000E-04 5.553000000E-04 1.063568000E-03
1.300000000E+01 3.795000000E-06 7.788000000E-06 1.567500000E-05 3.126400000E-05 6.185100000E-05 1.213250000E-04 2.354170000E-04 4.488830000E-04 8.422150000E-04
