N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 -3.139150000E-04 1.538999000E-03 3.432771000E-03 5.978808000E-03 9.845006000E-03 1.574611000E-02 2.442291400E-02 3.668400700E-02 5.337297100E-02
1.016672606E+01 -2.227490000E-04 1.053553000E-03 2.379790000E-03 4.216022000E-03 7.116910000E-03 1.174822600E-02 1.882499200E-02 2.905738300E-02 4.313698400E-02
1.033324570E+01 -1.554700000E-04 7.206260000E-04 1.642920000E-03 2.950877000E-03 5.090896000E-03 8.667111000E-03 1.439958500E-02 2.300383300E-02 3.509204200E-02
1.049996187E+01 -1.070670000E-04 4.928170000E-04 1.130926000E-03 2.053405000E-03 3.607508000E-03 6.316298000E-03 1.088849300E-02 1.810431000E-02 2.861383300E-02
1.066670514E+01 -7.275800000E-05 3.372110000E-04 7.771850000E-04 1.423218000E-03 2.537567000E-03 4.551355000E-03 8.123820000E-03 1.409370500E-02 2.324300200E-02
1.083333839E+01 -4.866300000E-05 2.310870000E-04 5.338770000E-04 9.844060000E-04 1.776404000E-03 3.250749000E-03 5.984006000E-03 1.082115200E-02 1.869719900E-02
1.100000000E+01 -3.174700000E-05 1.588560000E-04 3.670800000E-04 6.808680000E-04 1.241201000E-03 2.309548000E-03 4.364350000E-03 8.195619000E-03 1.483753000E-02
1.116672606E+01 -1.983300000E-05 1.097920000E-04 2.530980000E-04 4.720130000E-04 8.684050000E-04 1.639127000E-03 3.166157000E-03 6.141651000E-03 1.160844300E-02
1.133324570E+01 -1.134900000E-05 7.658500000E-05 1.754230000E-04 3.289090000E-04 6.106630000E-04 1.167712000E-03 2.297711000E-03 4.578031000E-03 8.977399000E-03
1.149996187E+01 -5.251000000E-06 5.419400000E-05 1.226650000E-04 2.312290000E-04 4.335440000E-04 8.395450000E-04 1.678539000E-03 3.416451000E-03 6.896816000E-03
1.166670514E+01 -8.690000000E-07 3.912600000E-05 8.691400000E-05 1.648070000E-04 3.124190000E-04 6.127860000E-04 1.242233000E-03 2.569291000E-03 5.294426000E-03
1.183333839E+01 2.132000000E-06 2.897100000E-05 6.276300000E-05 1.197850000E-04 2.298870000E-04 4.567330000E-04 9.365770000E-04 1.957711000E-03 4.082563000E-03
1.200000000E+01 3.987000000E-06 2.203800000E-05 4.643500000E-05 8.930800000E-05 1.737060000E-04 3.492520000E-04 7.220490000E-04 1.516258000E-03 3.172955000E-03
1.216672606E+01 4.858000000E-06 1.719500000E-05 3.535700000E-05 6.864800000E-05 1.352610000E-04 2.745510000E-04 5.696610000E-04 1.194143000E-03 2.488184000E-03
1.233324570E+01 5.005000000E-06 1.372600000E-05 2.777900000E-05 5.449400000E-05 1.085610000E-04 2.215280000E-04 4.588080000E-04 9.542230000E-04 1.967035000E-03
1.249996187E+01 4.724000000E-06 1.120600000E-05 2.251100000E-05 4.457800000E-05 8.944800000E-05 1.825810000E-04 3.754620000E-04 7.708320000E-04 1.564600000E-03
1.266670514E+01 4.259000000E-06 9.336000000E-06 1.873600000E-05 3.737300000E-05 7.517500000E-05 1.527240000E-04 3.104790000E-04 6.269900000E-04 1.249351000E-03
1.283333839E+01 3.764000000E-06 7.920000000E-06 1.591500000E-05 3.186900000E-05 6.396900000E-05 1.288330000E-04 2.581560000E-04 5.117250000E-04 9.994340000E-04
1.300000000E+01 3.317000000E-06 6.819000000E-06 1.371000000E-05 2.744200000E-05 5.476700000E-05 1.090350000E-04 2.149730000E-04 4.178930000E-04 7.995370000E-04
