N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 2.763866000E-03 1.565966000E-03 1.447422000E-03 4.424630000E-03 1.494447000E-02 2.736165100E-02 4.410317100E-02 6.759166500E-02 9.848717400E-02
1.016672606E+01 1.932910000E-03 1.105313000E-03 1.043111000E-03 3.006147000E-03 1.042387500E-02 1.940978900E-02 3.190802300E-02 5.005209100E-02 7.491010200E-02
1.033324570E+01 1.338716000E-03 7.713940000E-04 7.407330000E-04 2.042430000E-03 7.218996000E-03 1.362709900E-02 2.278650800E-02 3.647631100E-02 5.585982600E-02
1.049996187E+01 9.200440000E-04 5.338270000E-04 5.206430000E-04 1.390037000E-03 4.973170000E-03 9.488329000E-03 1.610182800E-02 2.625759500E-02 4.105984100E-02
1.066670514E+01 6.281410000E-04 3.670740000E-04 3.636050000E-04 9.489440000E-04 3.412778000E-03 6.562356000E-03 1.127708700E-02 1.871214900E-02 2.986832900E-02
1.083333839E+01 4.261690000E-04 2.511660000E-04 2.531640000E-04 6.508880000E-04 2.335578000E-03 4.513992000E-03 7.837233000E-03 1.321712400E-02 2.155071800E-02
1.100000000E+01 2.872200000E-04 1.711940000E-04 1.763080000E-04 4.497270000E-04 1.595637000E-03 3.091444000E-03 5.410657000E-03 9.260967000E-03 1.543880300E-02
1.116672606E+01 1.920970000E-04 1.163590000E-04 1.232540000E-04 3.143020000E-04 1.089545000E-03 2.110204000E-03 3.715379000E-03 6.444156000E-03 1.098983300E-02
1.133324570E+01 1.273150000E-04 7.899900000E-05 8.688400000E-05 2.235010000E-04 7.448100000E-04 1.437511000E-03 2.541713000E-03 4.461744000E-03 7.785217000E-03
1.149996187E+01 8.351000000E-05 5.374900000E-05 -1.436080000E-04 1.628380000E-04 5.109210000E-04 9.790960000E-04 1.736472000E-03 3.083633000E-03 5.506363000E-03
1.166670514E+01 5.421700000E-05 3.687600000E-05 -8.458400000E-05 1.221640000E-04 3.527590000E-04 6.686250000E-04 1.189140000E-03 2.137844000E-03 3.909194000E-03
1.183333839E+01 3.498100000E-05 2.578300000E-05 -4.258600000E-05 9.422900000E-05 2.459550000E-04 4.597110000E-04 8.207220000E-04 1.496941000E-03 2.805556000E-03
1.200000000E+01 2.269100000E-05 1.864200000E-05 -1.424000000E-05 7.405300000E-05 1.736620000E-04 3.199640000E-04 5.750530000E-04 1.067306000E-03 2.050876000E-03
1.216672606E+01 1.512600000E-05 1.415000000E-05 2.848000000E-06 5.854500000E-05 1.245290000E-04 2.269350000E-04 4.123540000E-04 7.809280000E-04 1.536059000E-03
1.233324570E+01 1.064800000E-05 1.137200000E-05 1.130000000E-05 4.616900000E-05 9.097000000E-05 1.651140000E-04 3.047400000E-04 5.893070000E-04 1.181545000E-03
1.249996187E+01 8.059000000E-06 9.651000000E-06 1.415000000E-05 3.631100000E-05 6.797300000E-05 1.238970000E-04 2.329080000E-04 4.589360000E-04 9.318840000E-04
1.266670514E+01 6.543000000E-06 1.912000000E-06 1.404600000E-05 2.867700000E-05 5.215700000E-05 9.608200000E-05 1.839300000E-04 3.675450000E-04 7.502890000E-04
1.283333839E+01 5.592000000E-06 5.263000000E-06 1.275100000E-05 2.289800000E-05 4.114700000E-05 7.685200000E-05 1.493960000E-04 3.009130000E-04 6.132990000E-04
1.300000000E+01 4.933000000E-06 6.520000000E-06 1.117700000E-05 1.858600000E-05 3.333700000E-05 6.311100000E-05 1.239990000E-04 2.502220000E-04 5.063170000E-04
