N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 295 2.100E-4 1.242738700E+00 1.309925801E+00
1.468000E+10 1.000E+17 295 2.100E-4 1.254641106E+00 1.310079009E+00
2.154000E+10 1.000E+17 295 2.100E-4 1.264353749E+00 1.310301974E+00
3.162000E+10 1.000E+17 295 2.100E-4 1.272621700E+00 1.310625446E+00
4.642000E+10 1.000E+17 295 2.100E-4 1.279943078E+00 1.311092436E+00
6.813000E+10 1.000E+17 295 2.100E-4 1.286599292E+00 1.311761798E+00
1.000000E+11 1.000E+17 295 2.100E-4 1.292731880E+00 1.312711506E+00
1.468000E+11 1.000E+17 295 2.100E-4 1.298436452E+00 1.314040050E+00
2.154000E+11 1.000E+17 295 2.100E-4 1.303835690E+00 1.315863331E+00
3.162000E+11 1.000E+17 295 2.100E-4 1.309104854E+00 1.318303601E+00
4.642000E+11 1.000E+17 295 2.100E-4 1.314448877E+00 1.321468190E+00
6.813000E+11 1.000E+17 295 2.100E-4 1.320051356E+00 1.325420241E+00
1.000000E+12 1.000E+17 295 2.100E-4 1.325946039E+00 1.330153238E+00
1.468000E+12 1.000E+17 295 2.100E-4 1.332305559E+00 1.335588205E+00
2.154000E+12 1.000E+17 295 2.100E-4 1.339075357E+00 1.341570200E+00
3.162000E+12 1.000E+17 295 2.100E-4 1.346084487E+00 1.347909996E+00
4.642000E+12 1.000E+17 295 2.100E-4 1.353069107E+00 1.354476208E+00
6.813000E+12 1.000E+17 295 2.100E-4 1.360045867E+00 1.361144258E+00
1.000000E+13 1.000E+17 295 2.100E-4 1.366958791E+00 1.367816891E+00
