N x
1.6066536E+0 1.1051366E+21
1.5929271E+0 1.0886165E+21
1.5786591E+0 1.1027703E+21
1.5650526E+0 1.1186752E+21
1.5509317E+0 1.1063199E+21
1.5367645E+0 1.1137694E+21
1.5225740E+0 1.1044895E+21
1.5078977E+0 1.0922920E+21
1.4931042E+0 1.1004968E+21
1.4783595E+0 1.0954075E+21
1.4631273E+0 1.1013365E+21
1.4482421E+0 1.1089455E+21
1.4329009E+0 1.0762851E+21
1.4167611E+0 1.0616424E+21
1.4006313E+0 1.1223813E+21
1.3859016E+0 1.1196124E+21
1.3693302E+0 1.0821122E+21
1.3531504E+0 1.1097730E+21
1.3370093E+0 1.0930087E+21
1.3199253E+0 1.0808471E+21
1.3029894E+0 1.0925137E+21
1.2858264E+0 1.0930562E+21
1.2684527E+0 1.1021915E+21
1.2511101E+0 1.0867446E+21
1.2327397E+0 1.0794219E+21
1.2146380E+0 1.1014484E+21
1.1964592E+0 1.0906107E+21
1.1774282E+0 1.0732459E+21
1.1580441E+0 1.0965014E+21
1.1392133E+0 1.0895659E+21
1.1189158E+0 1.0652282E+21
1.0984889E+0 1.0778298E+21
1.0779187E+0 1.0862801E+21
1.0570311E+0 1.0751541E+21
1.0351912E+0 1.0723798E+21
1.0133080E+0 1.0782667E+21
9.9075402E-1 1.0766412E+21
9.6779642E-1 1.0755537E+21
9.4410759E-1 1.0693945E+21
9.1970414E-1 1.0730598E+21
8.9491620E-1 1.0790564E+21
