d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.316186962E+00 1.259994999E+00 5.619196300E-02 1.315847113E+00 1.259849104E+00 5.599800900E-02 3.398490000E-04 1.458950000E-04
150 295 1.313919607E+00 1.259146361E+00 5.477324600E-02 1.313603282E+00 1.259010651E+00 5.459263100E-02 3.163250000E-04 1.357100000E-04
150 300 1.312568924E+00 1.258864022E+00 5.370490200E-02 1.312278867E+00 1.258741590E+00 5.353727700E-02 2.900570000E-04 1.224320000E-04
150 305 1.312183996E+00 1.260048663E+00 5.213533300E-02 1.311921463E+00 1.259936223E+00 5.198524000E-02 2.625330000E-04 1.124400000E-04
150 310 1.311621441E+00 1.261962921E+00 4.965852000E-02 1.311386041E+00 1.261859595E+00 4.952644600E-02 2.354000000E-04 1.033260000E-04
150 315 1.312817604E+00 1.264101673E+00 4.871593100E-02 1.312607995E+00 1.264007958E+00 4.860003700E-02 2.096090000E-04 9.371500000E-05
150 320 1.314766978E+00 1.267140866E+00 4.762611200E-02 1.314580187E+00 1.267052442E+00 4.752774500E-02 1.867910000E-04 8.842400000E-05
150 325 1.317194424E+00 1.270523849E+00 4.667057500E-02 1.317026830E+00 1.270438497E+00 4.658833300E-02 1.675940000E-04 8.535200000E-05
150 330 1.320043804E+00 1.273776670E+00 4.626713400E-02 1.319890994E+00 1.273693151E+00 4.619784300E-02 1.528100000E-04 8.351900000E-05
150 335 1.323017286E+00 1.277396994E+00 4.562029200E-02 1.322874375E+00 1.277310760E+00 4.556361500E-02 1.429110000E-04 8.623400000E-05
150 340 1.325732452E+00 1.280808398E+00 4.492405400E-02 1.325594472E+00 1.280716207E+00 4.487826500E-02 1.379800000E-04 9.219100000E-05
180 290 1.316294287E+00 1.260204126E+00 5.609016100E-02 1.315958168E+00 1.260058416E+00 5.589975200E-02 3.361190000E-04 1.457100000E-04
180 295 1.313924765E+00 1.259277950E+00 5.464681500E-02 1.313611582E+00 1.259142207E+00 5.446937500E-02 3.131830000E-04 1.357430000E-04
180 300 1.312422502E+00 1.258875513E+00 5.354698900E-02 1.312135152E+00 1.258752971E+00 5.338218100E-02 2.873500000E-04 1.225420000E-04
180 305 1.311777671E+00 1.259776996E+00 5.200067500E-02 1.311517764E+00 1.259664475E+00 5.185328900E-02 2.599070000E-04 1.125210000E-04
180 310 1.312113535E+00 1.261539075E+00 5.057446000E-02 1.311880990E+00 1.261435708E+00 5.044528200E-02 2.325450000E-04 1.033670000E-04
180 315 1.313291359E+00 1.263667516E+00 4.962384300E-02 1.313084619E+00 1.263573896E+00 4.951072300E-02 2.067400000E-04 9.362000000E-05
180 320 1.315523261E+00 1.266982393E+00 4.854086800E-02 1.315339404E+00 1.266894237E+00 4.844516700E-02 1.838570000E-04 8.815600000E-05
180 325 1.318040105E+00 1.270374327E+00 4.766577800E-02 1.317875088E+00 1.270289193E+00 4.758589500E-02 1.650170000E-04 8.513400000E-05
180 330 1.320911471E+00 1.273647840E+00 4.726363100E-02 1.320760761E+00 1.273564385E+00 4.719637600E-02 1.507100000E-04 8.345500000E-05
180 335 1.323898192E+00 1.277265714E+00 4.663247800E-02 1.323757017E+00 1.277179432E+00 4.657758500E-02 1.411750000E-04 8.628200000E-05
180 340 1.326639573E+00 1.280678750E+00 4.596082300E-02 1.326503233E+00 1.280586502E+00 4.591673100E-02 1.363400000E-04 9.224800000E-05
210 290 1.316636613E+00 1.260165732E+00 5.647088100E-02 1.316302493E+00 1.260019994E+00 5.628249900E-02 3.341200000E-04 1.457380000E-04
210 295 1.314333060E+00 1.259366494E+00 5.496656600E-02 1.314021824E+00 1.259230836E+00 5.479098800E-02 3.112360000E-04 1.356580000E-04
210 300 1.312889531E+00 1.258997159E+00 5.389237200E-02 1.312604076E+00 1.258874482E+00 5.372959400E-02 2.854550000E-04 1.226770000E-04
210 305 1.312150673E+00 1.260001556E+00 5.214911700E-02 1.311892517E+00 1.259889149E+00 5.200336800E-02 2.581560000E-04 1.124070000E-04
210 310 1.312400364E+00 1.261723545E+00 5.067681900E-02 1.312169135E+00 1.261620157E+00 5.054897800E-02 2.312290000E-04 1.033880000E-04
210 315 1.313516085E+00 1.263776754E+00 4.973933100E-02 1.313310235E+00 1.263682962E+00 4.962727300E-02 2.058500000E-04 9.379200000E-05
210 320 1.315399953E+00 1.266717771E+00 4.868218200E-02 1.315216895E+00 1.266629450E+00 4.858744500E-02 1.830580000E-04 8.832100000E-05
210 325 1.317868897E+00 1.270032557E+00 4.783634000E-02 1.317704775E+00 1.269947330E+00 4.775744500E-02 1.641220000E-04 8.522700000E-05
210 330 1.320854839E+00 1.273372559E+00 4.748228000E-02 1.320705443E+00 1.273289253E+00 4.741619000E-02 1.493960000E-04 8.330600000E-05
210 335 1.323845528E+00 1.276982467E+00 4.686306100E-02 1.323705626E+00 1.276896340E+00 4.680928600E-02 1.399020000E-04 8.612700000E-05
210 340 1.326582825E+00 1.280366401E+00 4.621642400E-02 1.326447465E+00 1.280274085E+00 4.617338000E-02 1.353600000E-04 9.231600000E-05
240 290 1.316734820E+00 1.260281646E+00 5.645317400E-02 1.316401773E+00 1.260135983E+00 5.626579000E-02 3.330470000E-04 1.456630000E-04
240 295 1.314421206E+00 1.259419770E+00 5.500143600E-02 1.314111143E+00 1.259284207E+00 5.482693600E-02 3.100630000E-04 1.355630000E-04
240 300 1.312950340E+00 1.259028957E+00 5.392138300E-02 1.312666050E+00 1.258906787E+00 5.375926300E-02 2.842900000E-04 1.221700000E-04
240 305 1.312357360E+00 1.260016907E+00 5.234045300E-02 1.312100207E+00 1.259904261E+00 5.219594600E-02 2.571530000E-04 1.126460000E-04
240 310 1.312608691E+00 1.261776541E+00 5.083215000E-02 1.312378353E+00 1.261674041E+00 5.070431200E-02 2.303380000E-04 1.025000000E-04
240 315 1.313773503E+00 1.263883824E+00 4.988967900E-02 1.313568496E+00 1.263791658E+00 4.977683800E-02 2.050070000E-04 9.216600000E-05
240 320 1.315739904E+00 1.266941436E+00 4.879846800E-02 1.315557431E+00 1.266853127E+00 4.870430400E-02 1.824730000E-04 8.830900000E-05
240 325 1.318076478E+00 1.270175383E+00 4.790109500E-02 1.317912664E+00 1.270090044E+00 4.782262000E-02 1.638140000E-04 8.533900000E-05
240 330 1.320866971E+00 1.273353451E+00 4.751352000E-02 1.320717426E+00 1.273269782E+00 4.744764400E-02 1.495450000E-04 8.366900000E-05
240 335 1.323710560E+00 1.276856875E+00 4.685368500E-02 1.323570867E+00 1.276770476E+00 4.680039100E-02 1.396930000E-04 8.639900000E-05
240 340 1.326389528E+00 1.280168494E+00 4.622103400E-02 1.326254334E+00 1.280075784E+00 4.617855000E-02 1.351940000E-04 9.271000000E-05
