d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.235257941E+00 1.218168464E+00 1.708947700E-02 1.235245455E+00 1.218148594E+00 1.709686100E-02 1.248600000E-05 1.987000000E-05
150 295 1.233357222E+00 1.216791595E+00 1.656562700E-02 1.233346453E+00 1.216773931E+00 1.657252200E-02 1.076900000E-05 1.766400000E-05
150 300 1.231719780E+00 1.216408370E+00 1.531141000E-02 1.231710490E+00 1.216392513E+00 1.531797700E-02 9.290000000E-06 1.585700000E-05
150 305 1.228802059E+00 1.216444590E+00 1.235746900E-02 1.228794020E+00 1.216430259E+00 1.236376100E-02 8.039000000E-06 1.433100000E-05
150 310 1.222603249E+00 1.216466268E+00 6.136981000E-03 1.222596279E+00 1.216453079E+00 6.143200000E-03 6.970000000E-06 1.318900000E-05
150 315 1.209774218E+00 1.215331079E+00 -5.556861000E-03 1.209768284E+00 1.215318666E+00 -5.550382000E-03 5.934000000E-06 1.241300000E-05
150 320 1.183334957E+00 1.212264859E+00 -2.892990200E-02 1.183330350E+00 1.212252540E+00 -2.892219000E-02 4.607000000E-06 1.231900000E-05
150 325 1.138063777E+00 1.203540496E+00 -6.547671900E-02 1.138061250E+00 1.203527719E+00 -6.546646900E-02 2.527000000E-06 1.277700000E-05
150 330 1.064412375E+00 1.183345521E+00 -1.189331460E-01 1.064413260E+00 1.183331860E+00 -1.189186000E-01 -8.850000000E-07 1.366100000E-05
150 335 1.019925650E+00 1.141377883E+00 -1.214522330E-01 1.019917676E+00 1.141363711E+00 -1.214460350E-01 7.974000000E-06 1.417200000E-05
150 340 1.020761687E+00 1.066072942E+00 -4.531125500E-02 1.020753208E+00 1.066060031E+00 -4.530682300E-02 8.479000000E-06 1.291100000E-05
180 290 1.234712467E+00 1.217612660E+00 1.709980700E-02 1.234700295E+00 1.217593670E+00 1.710662500E-02 1.217200000E-05 1.899000000E-05
180 295 1.233246541E+00 1.216372235E+00 1.687430600E-02 1.233236037E+00 1.216355358E+00 1.688067900E-02 1.050400000E-05 1.687700000E-05
180 300 1.231595310E+00 1.215993345E+00 1.560196500E-02 1.231586213E+00 1.215978247E+00 1.560796600E-02 9.097000000E-06 1.509800000E-05
