x N
1.9496059E+0 1.1124734E+21
1.9383843E+0 1.0926362E+21
1.9266862E+0 1.0789649E+21
1.9150365E+0 1.0905066E+21
1.9034451E+0 1.0983565E+21
1.8918203E+0 1.0857681E+21
1.8798132E+0 1.0584247E+21
1.8674231E+0 1.0426874E+21
1.8548850E+0 1.0274559E+21
1.8419527E+0 1.0213324E+21
1.8290852E+0 1.0291105E+21
1.8161669E+0 1.0357544E+21
1.8032832E+0 1.0231714E+21
1.7898567E+0 9.9932984E+20
1.7761452E+0 1.0240993E+21
1.7631784E+0 1.0212176E+21
1.7491813E+0 9.9536637E+20
1.7353019E+0 1.0079961E+21
1.7214330E+0 1.0017254E+21
1.7071515E+0 1.0082078E+21
1.6932361E+0 9.9771623E+20
1.6784132E+0 9.8634956E+20
1.6639206E+0 9.9221650E+20
1.6490105E+0 9.7381392E+20
1.6336915E+0 9.6997699E+20
1.6183812E+0 9.6680443E+20
1.6026670E+0 9.1460449E+20
1.5852510E+0 8.4812233E+20
1.5665518E+0 8.1808447E+20
1.5473724E+0 8.3215438E+20
1.5288660E+0 8.9196749E+20
1.5117971E+0 9.4804535E+20
1.4950044E+0 9.5333410E+20
1.4777365E+0 9.1126084E+20
1.4589419E+0 8.9394036E+20
1.4405259E+0 8.9398497E+20
1.4212412E+0 9.0366261E+20
1.4027447E+0 9.4420726E+20
1.3846000E+0 9.7154646E+20
1.3666661E+0 1.0077526E+21
1.3493667E+0 1.0330084E+21
