N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+16 340 2.800E-4 2.921612E-1 2.054480E+1 3.797410E-1 7.407190E+1
1.468000E+10 1.000E+16 340 2.800E-4 2.914009E-1 2.045800E+1 3.792220E-1 7.405250E+1
2.154000E+10 1.000E+16 340 2.800E-4 2.903019E-1 2.033330E+1 3.784840E-1 7.402380E+1
3.162000E+10 1.000E+16 340 2.800E-4 2.887245E-1 2.015590E+1 3.774490E-1 7.398150E+1
4.642000E+10 1.000E+16 340 2.800E-4 2.864824E-1 1.989450E+1 3.760230E-1 7.387230E+1
6.813000E+10 1.000E+16 340 2.800E-4 2.833398E-1 1.955230E+1 3.741030E-1 7.378370E+1
1.000000E+11 1.000E+16 340 2.800E-4 2.790185E-1 1.909450E+1 3.715910E-1 7.366690E+1
1.468000E+11 1.000E+16 340 2.800E-4 2.732273E-1 1.849970E+1 3.683340E-1 7.352910E+1
2.154000E+11 1.000E+16 340 2.800E-4 2.657208E-1 1.774120E+1 3.643310E-1 7.330300E+1
3.162000E+11 1.000E+16 340 2.800E-4 2.563818E-1 1.684940E+1 3.597070E-1 7.308170E+1
4.642000E+11 1.000E+16 340 2.800E-4 2.452972E-1 1.582110E+1 3.543900E-1 7.279860E+1
6.813000E+11 1.000E+16 340 2.800E-4 2.327739E-1 1.471580E+1 3.487050E-1 7.251880E+1
1.000000E+12 1.000E+16 340 2.800E-4 2.192547E-1 1.355500E+1 3.426560E-1 7.216940E+1
1.468000E+12 1.000E+16 340 2.800E-4 2.051685E-1 1.239590E+1 3.363430E-1 7.185320E+1
2.154000E+12 1.000E+16 340 2.800E-4 1.908071E-1 1.123910E+1 3.298450E-1 7.143120E+1
3.162000E+12 1.000E+16 340 2.800E-4 1.763094E-1 1.011530E+1 3.229400E-1 7.106250E+1
4.642000E+12 1.000E+16 340 2.800E-4 1.617417E-1 9.010200E+0 3.156980E-1 7.058300E+1
6.813000E+12 1.000E+16 340 2.800E-4 1.471944E-1 7.940800E+0 3.080830E-1 7.004320E+1
1.000000E+13 1.000E+16 340 2.800E-4 1.328273E-1 6.925700E+0 3.000620E-1 6.950610E+1
1.468000E+13 1.000E+16 340 2.800E-4 1.188438E-1 5.964100E+0 2.915370E-1 6.885500E+1
2.154000E+13 1.000E+16 340 2.800E-4 1.054596E-1 5.074900E+0 2.825860E-1 6.811580E+1
3.162000E+13 1.000E+16 340 2.800E-4 9.286155E-2 4.267200E+0 2.732020E-1 6.727900E+1
4.642000E+13 1.000E+16 340 2.800E-4 8.119137E-2 3.545800E+0 2.633650E-1 6.632950E+1
6.813000E+13 1.000E+16 340 2.800E-4 7.053997E-2 2.911600E+0 2.530450E-1 6.524670E+1
1.000000E+14 1.000E+16 340 2.800E-4 6.094939E-2 2.362100E+0 2.421920E-1 6.400710E+1
