T d154 d184 d214 d244
d 150 180 210 240
290 6.561721400E-02 6.441702400E-02 6.516583400E-02 6.547426500E-02
295 6.440103900E-02 6.321552200E-02 6.387213800E-02 6.426585200E-02
300 6.331218800E-02 6.217003600E-02 6.289428400E-02 6.318393700E-02
305 6.168262400E-02 6.050374000E-02 6.120370800E-02 6.148101300E-02
310 5.997479500E-02 5.883849100E-02 5.953172300E-02 5.979928400E-02
315 5.882072400E-02 5.767831900E-02 5.838464900E-02 5.837262100E-02
320 5.744779200E-02 5.637940100E-02 5.708967600E-02 5.698547800E-02
325 5.637707400E-02 5.531337300E-02 5.593592900E-02 5.592011600E-02
330 5.586921300E-02 5.491618400E-02 5.553496700E-02 5.562273200E-02
335 5.539115900E-02 5.436570400E-02 5.512482000E-02 5.516330200E-02
340 5.515386600E-02 5.416121100E-02 5.494408400E-02 5.495388500E-02
