N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.707200000E-03 1.130003000E-03 6.406880000E-04 2.092030000E-04
1.016672606E+01 1.135495000E-03 7.447460000E-04 4.148320000E-04 1.245860000E-04
1.033324570E+01 7.595200000E-04 4.957990000E-04 2.739960000E-04 7.941100000E-05
1.049996187E+01 6.779320000E-04 3.338760000E-04 1.852690000E-04 5.533900000E-05
1.066670514E+01 4.400430000E-04 2.276920000E-04 1.286350000E-04 4.250300000E-05
1.083333839E+01 2.829710000E-04 1.575240000E-04 9.204400000E-05 3.563300000E-05
1.100000000E+01 1.803600000E-04 1.108410000E-04 6.820800000E-05 3.205900000E-05
1.116672606E+01 1.255640000E-04 7.969800000E-05 5.266800000E-05 3.037700000E-05
1.133324570E+01 8.071400000E-05 5.893000000E-05 4.258200000E-05 2.985000000E-05
1.149996187E+01 5.829800000E-05 4.516700000E-05 3.620200000E-05 3.003300000E-05
1.166670514E+01 4.328600000E-05 3.613000000E-05 3.225400000E-05 3.059700000E-05
1.183333839E+01 3.331000000E-05 3.028800000E-05 2.986900000E-05 3.111200000E-05
1.200000000E+01 2.676400000E-05 2.651100000E-05 2.827100000E-05 3.116200000E-05
1.216672606E+01 2.246100000E-05 2.394600000E-05 2.683800000E-05 3.031400000E-05
1.233324570E+01 1.954100000E-05 2.191500000E-05 2.509400000E-05 2.845000000E-05
1.249996187E+01 1.734900000E-05 1.992900000E-05 2.289500000E-05 2.576400000E-05
1.266670514E+01 1.546700000E-05 1.783400000E-05 2.034100000E-05 2.270000000E-05
1.283333839E+01 1.366100000E-05 1.566500000E-05 1.772300000E-05 1.966700000E-05
1.300000000E+01 1.192500000E-05 1.358000000E-05 1.529500000E-05 1.691600000E-05
