N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.827301300E-02 1.779133100E-02 1.748085400E-02 1.720601400E-02
1.016672606E+01 1.288367100E-02 1.250683600E-02 1.226744600E-02 1.206133600E-02
1.033324570E+01 9.007370000E-03 8.718783000E-03 8.537393000E-03 8.384746000E-03
1.049996187E+01 6.255400000E-03 6.039191000E-03 5.904223000E-03 5.792644000E-03
1.066670514E+01 4.321703000E-03 4.162788000E-03 4.063975000E-03 3.983300000E-03
1.083333839E+01 2.974015000E-03 2.858958000E-03 2.787415000E-03 2.729522000E-03
1.100000000E+01 2.040678000E-03 1.958236000E-03 1.906814000E-03 1.865438000E-03
1.116672606E+01 1.397434000E-03 1.338723000E-03 1.301880000E-03 1.272367000E-03
1.133324570E+01 9.557830000E-04 9.140720000E-04 8.877390000E-04 8.667480000E-04
1.149996187E+01 6.534450000E-04 6.238820000E-04 6.051300000E-04 5.902720000E-04
1.166670514E+01 4.470330000E-04 4.261700000E-04 4.129500000E-04 4.026070000E-04
1.183333839E+01 3.065270000E-04 2.919430000E-04 2.828470000E-04 2.758740000E-04
1.200000000E+01 2.112270000E-04 2.012550000E-04 1.952370000E-04 1.908130000E-04
1.216672606E+01 1.468900000E-04 1.403490000E-04 1.366020000E-04 1.340380000E-04
1.233324570E+01 1.037140000E-04 9.964300000E-05 9.755300000E-05 9.625900000E-05
1.249996187E+01 7.487600000E-05 7.254800000E-05 7.155300000E-05 7.107700000E-05
1.266670514E+01 5.563300000E-05 5.446400000E-05 5.414000000E-05 5.409900000E-05
1.283333839E+01 4.273100000E-05 4.224800000E-05 4.228100000E-05 4.244700000E-05
1.300000000E+01 3.393300000E-05 3.382100000E-05 3.399900000E-05 3.423500000E-05
