N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+16 310 3.800E-4 3.687321E+1 1.774910E+1 5.872750E-1 8.196420E+1
1.468000E+10 5.623E+16 310 3.800E-4 3.682956E+1 1.772460E+1 5.871770E-1 8.196170E+1
2.154000E+10 5.623E+16 310 3.800E-4 3.676691E+1 1.768940E+1 5.870360E-1 8.195810E+1
3.162000E+10 5.623E+16 310 3.800E-4 3.667792E+1 1.763940E+1 5.868340E-1 8.195290E+1
4.642000E+10 5.623E+16 310 3.800E-4 3.655325E+1 1.756940E+1 5.865490E-1 8.194570E+1
6.813000E+10 5.623E+16 310 3.800E-4 3.638192E+1 1.747310E+1 5.861550E-1 8.193560E+1
1.000000E+11 5.623E+16 310 3.800E-4 3.615240E+1 1.734410E+1 5.856200E-1 8.192170E+1
1.468000E+11 5.623E+16 310 3.800E-4 3.585478E+1 1.716980E+1 5.849160E-1 8.186980E+1
2.154000E+11 5.623E+16 310 3.800E-4 3.548362E+1 1.696110E+1 5.840200E-1 8.184630E+1
3.162000E+11 5.623E+16 310 3.800E-4 3.504028E+1 1.671190E+1 5.829200E-1 8.181830E+1
4.642000E+11 5.623E+16 310 3.800E-4 3.453268E+1 1.642630E+1 5.816130E-1 8.178540E+1
6.813000E+11 5.623E+16 310 3.800E-4 3.397194E+1 1.611010E+1 5.801020E-1 8.174730E+1
1.000000E+12 5.623E+16 310 3.800E-4 3.336761E+1 1.576800E+1 5.783000E-1 8.171450E+1
1.468000E+12 5.623E+16 310 3.800E-4 3.272478E+1 1.540230E+1 5.762810E-1 8.167240E+1
2.154000E+12 5.623E+16 310 3.800E-4 3.204431E+1 1.500680E+1 5.740370E-1 8.158270E+1
3.162000E+12 5.623E+16 310 3.800E-4 3.132497E+1 1.459470E+1 5.715460E-1 8.151810E+1
4.642000E+12 5.623E+16 310 3.800E-4 3.056521E+1 1.415940E+1 5.687230E-1 8.145500E+1
6.813000E+12 5.623E+16 310 3.800E-4 2.976398E+1 1.370020E+1 5.655650E-1 8.138680E+1
1.000000E+13 5.623E+16 310 3.800E-4 2.892093E+1 1.321140E+1 5.621560E-1 8.126060E+1
1.468000E+13 5.623E+16 310 3.800E-4 2.803651E+1 1.270770E+1 5.584000E-1 8.117030E+1
2.154000E+13 5.623E+16 310 3.800E-4 2.711212E+1 1.218360E+1 5.543040E-1 8.107080E+1
3.162000E+13 5.623E+16 310 3.800E-4 2.615013E+1 1.163630E+1 5.499880E-1 8.090740E+1
4.642000E+13 5.623E+16 310 3.800E-4 2.515394E+1 1.108050E+1 5.452320E-1 8.079290E+1
6.813000E+13 5.623E+16 310 3.800E-4 2.412799E+1 1.050770E+1 5.403200E-1 8.060020E+1
1.000000E+14 5.623E+16 310 3.800E-4 2.307771E+1 9.933400E+0 5.349990E-1 8.045490E+1
