Ew Nt
4.4485138E-1 1.2888422E+16
4.4214478E-1 1.0890830E+16
4.3943817E-1 9.2182364E+15
4.3673155E-1 7.8249694E+15
4.3402493E-1 6.6712263E+15
4.3131832E-1 5.7211018E+15
4.2861171E-1 4.9402497E+15
4.2590510E-1 4.2961531E+15
4.2319849E-1 3.7605487E+15
4.2049188E-1 3.3114824E+15
4.1778526E-1 2.9330663E+15
4.1507865E-1 2.6134481E+15
4.1237205E-1 2.3426022E+15
4.0966543E-1 2.1115900E+15
4.0695882E-1 1.9130052E+15
4.0425221E-1 1.7415789E+15
4.0154560E-1 1.5939882E+15
3.9883898E-1 1.4677974E+15
3.9613237E-1 1.3603555E+15
3.9342576E-1 1.2683718E+15
3.9071915E-1 1.1882984E+15
3.8801254E-1 1.1171410E+15
3.8530593E-1 1.0532747E+15
3.8259931E-1 9.9680620E+14
3.7989270E-1 9.4910021E+14
3.7718609E-1 9.1149615E+14
3.7447948E-1 8.8398825E+14
3.7177287E-1 8.6495191E+14
3.6906626E-1 8.5230341E+14
3.6635964E-1 8.4517698E+14
3.6365303E-1 8.4471185E+14
3.6094642E-1 8.5341225E+14
3.5823981E-1 8.7381700E+14
3.5553320E-1 9.0760990E+14
3.5282659E-1 9.5562845E+14
3.5011997E-1 1.0183805E+15
3.4741336E-1 1.0964673E+15
3.4470675E-1 1.1907207E+15
3.4200014E-1 1.3023110E+15
3.3929353E-1 1.4330489E+15
3.3658692E-1 1.5856196E+15
3.3388030E-1 1.7631818E+15
3.3117369E-1 1.9681890E+15
3.2846708E-1 2.2010906E+15
3.2576047E-1 2.4597975E+15
3.2305386E-1 2.7400671E+15
3.2034724E-1 3.0361736E+15
3.1764063E-1 3.3411732E+15
3.1493402E-1 3.6467292E+15
3.1222741E-1 3.9429796E+15
3.0952080E-1 4.2188088E+15
3.0681419E-1 4.4625893E+15
3.0410758E-1 4.6631966E+15
3.0140096E-1 4.8110985E+15
2.9869435E-1 4.8992652E+15
2.9598774E-1 4.9235840E+15
2.9328113E-1 4.8822845E+15
2.9057452E-1 4.7736104E+15
2.8786791E-1 4.5911073E+15
2.8516129E-1 4.3172451E+15
2.8245468E-1 3.9190206E+15
2.7974807E-1 3.3521424E+15
2.7704146E-1 2.5790332E+15
2.7433485E-1 1.5968306E+15
2.7162823E-1 1.0436872E+15
