T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.314360453E+00 1.246678630E+00 6.768182300E-02 1.302596764E+00 1.245300340E+00 5.729642400E-02 1.176368900E-02 1.378290000E-03
295 1.313884440E+00 1.249333516E+00 6.455092400E-02 1.303233305E+00 1.247988124E+00 5.524518100E-02 1.065113500E-02 1.345392000E-03
300 1.314449782E+00 1.251354538E+00 6.309524400E-02 1.304913382E+00 1.249550849E+00 5.536253300E-02 9.536400000E-03 1.803689000E-03
305 1.316184766E+00 1.253644848E+00 6.253991800E-02 1.307613731E+00 1.251773241E+00 5.584049000E-02 8.571035000E-03 1.871607000E-03
310 1.318647706E+00 1.255933329E+00 6.271437700E-02 1.310823258E+00 1.253709354E+00 5.711390400E-02 7.824448000E-03 2.223975000E-03
315 1.321963136E+00 1.258005285E+00 6.395785100E-02 1.314628922E+00 1.255767606E+00 5.886131600E-02 7.334214000E-03 2.237679000E-03
320 1.325808164E+00 1.258935112E+00 6.687305200E-02 1.318670875E+00 1.256872134E+00 6.179874100E-02 7.137289000E-03 2.062978000E-03
325 1.329808062E+00 1.259407866E+00 7.040019600E-02 1.322534736E+00 1.256938601E+00 6.559613500E-02 7.273326000E-03 2.469265000E-03
330 1.333982026E+00 1.259045126E+00 7.493690000E-02 1.326250118E+00 1.256089296E+00 7.016082200E-02 7.731908000E-03 2.955830000E-03
335 1.337591386E+00 1.256457709E+00 8.113367700E-02 1.329053299E+00 1.252979589E+00 7.607371000E-02 8.538087000E-03 3.478120000E-03
340 1.340510730E+00 1.253265453E+00 8.724527700E-02 1.330850310E+00 1.249162140E+00 8.168817000E-02 9.660420000E-03 4.103313000E-03
