N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+16 290 3.800E-4 3.689559E+1 1.935650E+1 6.276370E-1 8.358780E+1
1.468000E+10 3.162E+16 290 3.800E-4 3.672630E+1 1.925040E+1 6.271290E-1 8.358060E+1
2.154000E+10 3.162E+16 290 3.800E-4 3.649962E+1 1.910850E+1 6.264500E-1 8.357030E+1
3.162000E+10 3.162E+16 290 3.800E-4 3.620581E+1 1.892490E+1 6.255730E-1 8.355580E+1
4.642000E+10 3.162E+16 290 3.800E-4 3.583963E+1 1.869620E+1 6.244790E-1 8.353560E+1
6.813000E+10 3.162E+16 290 3.800E-4 3.540271E+1 1.841550E+1 6.231640E-1 8.347250E+1
1.000000E+11 3.162E+16 290 3.800E-4 3.490359E+1 1.810400E+1 6.216360E-1 8.343900E+1
1.468000E+11 3.162E+16 290 3.800E-4 3.435448E+1 1.776150E+1 6.198970E-1 8.340210E+1
2.154000E+11 3.162E+16 290 3.800E-4 3.376613E+1 1.739390E+1 6.178570E-1 8.337350E+1
3.162000E+11 3.162E+16 290 3.800E-4 3.314428E+1 1.700410E+1 6.156260E-1 8.333500E+1
4.642000E+11 3.162E+16 290 3.800E-4 3.248948E+1 1.658450E+1 6.131880E-1 8.324670E+1
6.813000E+11 3.162E+16 290 3.800E-4 3.179946E+1 1.614920E+1 6.105240E-1 8.318180E+1
1.000000E+12 3.162E+16 290 3.800E-4 3.107154E+1 1.569110E+1 6.074850E-1 8.312930E+1
1.468000E+12 3.162E+16 290 3.800E-4 3.030377E+1 1.520870E+1 6.042100E-1 8.306310E+1
2.154000E+12 3.162E+16 290 3.800E-4 2.949514E+1 1.469500E+1 6.007220E-1 8.293680E+1
3.162000E+12 3.162E+16 290 3.800E-4 2.864548E+1 1.416660E+1 5.968450E-1 8.286080E+1
4.642000E+12 3.162E+16 290 3.800E-4 2.775550E+1 1.361690E+1 5.927710E-1 8.276430E+1
6.813000E+12 3.162E+16 290 3.800E-4 2.682686E+1 1.304170E+1 5.884330E-1 8.261690E+1
1.000000E+13 3.162E+16 290 3.800E-4 2.586222E+1 1.245770E+1 5.838150E-1 8.250790E+1
1.468000E+13 3.162E+16 290 3.800E-4 2.486529E+1 1.185380E+1 5.790260E-1 8.233150E+1
2.154000E+13 3.162E+16 290 3.800E-4 2.384079E+1 1.124760E+1 5.739380E-1 8.220050E+1
3.162000E+13 3.162E+16 290 3.800E-4 2.279442E+1 1.062980E+1 5.687170E-1 8.199710E+1
4.642000E+13 3.162E+16 290 3.800E-4 2.173274E+1 1.001720E+1 5.632480E-1 8.183380E+1
6.813000E+13 3.162E+16 290 3.800E-4 2.066305E+1 9.402200E+0 5.576250E-1 8.160070E+1
1.000000E+14 3.162E+16 290 3.800E-4 1.959320E+1 8.800700E+0 5.518560E-1 8.139280E+1
