T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.544899E-1 2.714930E+1 4.853220E-1 7.890300E+1 3.655763E-1 2.875440E+1 4.891600E-1 8.039770E+1 3.0325817E+00 5.5821022E+00 7.8461035E-01 1.8591328E+00
295 3.551895E-1 2.622390E+1 4.717420E-1 7.825320E+1 3.663395E-1 2.784360E+1 4.763290E-1 7.978190E+1 3.0436248E+00 5.8171357E+00 9.6298987E-01 1.9160988E+00
300 3.558601E-1 2.529500E+1 4.581200E-1 7.757910E+1 3.670089E-1 2.692070E+1 4.635060E-1 7.912690E+1 3.0377465E+00 6.0388474E+00 1.1620130E+00 1.9560984E+00
305 3.565132E-1 2.436460E+1 4.444810E-1 7.687770E+1 3.675059E-1 2.597150E+1 4.505390E-1 7.842790E+1 2.9911629E+00 6.1871667E+00 1.3446117E+00 1.9765925E+00
310 3.571491E-1 2.343390E+1 4.308430E-1 7.614570E+1 3.679952E-1 2.502480E+1 4.375290E-1 7.771250E+1 2.9473482E+00 6.3572936E+00 1.5281273E+00 2.0161493E+00
315 3.577665E-1 2.250270E+1 4.171700E-1 7.538600E+1 3.683835E-1 2.406470E+1 4.244770E-1 7.694760E+1 2.8820509E+00 6.4908351E+00 1.7214125E+00 2.0294330E+00
320 3.583781E-1 2.157240E+1 4.035070E-1 7.458920E+1 3.686222E-1 2.308080E+1 4.112710E-1 7.612190E+1 2.7790242E+00 6.5353021E+00 1.8878063E+00 2.0134810E+00
325 3.589799E-1 2.064440E+1 3.898480E-1 7.375760E+1 3.688197E-1 2.209380E+1 3.980000E-1 7.525630E+1 2.6679161E+00 6.5602115E+00 2.0482412E+00 1.9914612E+00
330 3.595700E-1 1.971840E+1 3.761680E-1 7.289130E+1 3.689097E-1 2.109200E+1 3.845940E-1 7.433010E+1 2.5317036E+00 6.5124218E+00 2.1908818E+00 1.9356896E+00
335 3.601668E-1 1.879630E+1 3.625170E-1 7.197950E+1 3.688738E-1 2.007010E+1 3.709980E-1 7.332800E+1 2.3604279E+00 6.3467546E+00 2.2859962E+00 1.8389974E+00
340 3.607578E-1 1.787870E+1 3.488680E-1 7.102770E+1 3.687885E-1 1.904430E+1 3.572410E-1 7.227640E+1 2.1775896E+00 6.1204665E+00 2.3437959E+00 1.7276732E+00
