T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.741301E-1 3.045520E+1 5.084940E-1 8.004300E+1 3.761682E-1 3.089330E+1 5.073320E-1 8.093940E+1 5.4180550E-01 1.4181068E+00 -2.2904134E-01 1.1074952E+00
295 3.743956E-1 2.948810E+1 4.958410E-1 7.942240E+1 3.764509E-1 2.994080E+1 4.948730E-1 8.035840E+1 5.4596761E-01 1.5119836E+00 -1.9560574E-01 1.1647818E+00
300 3.746388E-1 2.852000E+1 4.831980E-1 7.877350E+1 3.766990E-1 2.898490E+1 4.824200E-1 7.974830E+1 5.4690881E-01 1.6039386E+00 -1.6127026E-01 1.2223458E+00
305 3.748652E-1 2.755230E+1 4.705490E-1 7.809930E+1 3.769025E-1 2.802210E+1 4.699110E-1 7.910880E+1 5.4053767E-01 1.6765339E+00 -1.3577039E-01 1.2760906E+00
310 3.750765E-1 2.658460E+1 4.577810E-1 7.741440E+1 3.770916E-1 2.706070E+1 4.573040E-1 7.846120E+1 5.3437945E-01 1.7593780E+00 -1.0430698E-01 1.3341626E+00
315 3.752732E-1 2.561800E+1 4.450050E-1 7.670110E+1 3.772509E-1 2.609640E+1 4.447170E-1 7.777420E+1 5.2423997E-01 1.8332030E+00 -6.4760286E-02 1.3797635E+00
320 3.754617E-1 2.465380E+1 4.322400E-1 7.595610E+1 3.773765E-1 2.512660E+1 4.320980E-1 7.704510E+1 5.0739778E-01 1.8816712E+00 -3.2862915E-02 1.4134578E+00
325 3.756404E-1 2.369170E+1 4.194410E-1 7.518330E+1 3.774861E-1 2.415730E+1 4.194750E-1 7.627990E+1 4.8894516E-01 1.9273677E+00 8.1053698E-03 1.4376002E+00
330 3.758103E-1 2.273260E+1 4.065540E-1 7.439270E+1 3.775694E-1 2.318520E+1 4.067420E-1 7.548550E+1 4.6590110E-01 1.9521074E+00 4.6220946E-02 1.4476953E+00
335 3.759776E-1 2.177730E+1 3.936880E-1 7.356290E+1 3.776261E-1 2.220840E+1 3.939880E-1 7.463500E+1 4.3654292E-01 1.9411574E+00 7.6144451E-02 1.4364574E+00
340 3.761390E-1 2.082690E+1 3.808270E-1 7.269720E+1 3.776682E-1 2.123200E+1 3.812490E-1 7.372940E+1 4.0490568E-01 1.9079691E+00 1.1068881E-01 1.3999843E+00
