T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 1.395599E-1 8.045900E+0 3.805310E-1 7.575230E+1 1.741570E-1 1.057400E+1 3.963820E-1 7.658640E+1 1.9865466E+01 2.3908644E+01 3.9989202E+00 1.0890968E+00
295 1.423818E-1 7.798100E+0 3.657240E-1 7.487680E+1 1.782715E-1 1.032170E+1 3.821730E-1 7.574920E+1 2.0132046E+01 2.4449461E+01 4.3040717E+00 1.1516953E+00
300 1.451782E-1 7.534900E+0 3.510210E-1 7.392880E+1 1.821275E-1 1.003130E+1 3.678130E-1 7.487300E+1 2.0287601E+01 2.4886106E+01 4.5653634E+00 1.2610687E+00
305 1.479799E-1 7.258600E+0 3.362010E-1 7.294900E+1 1.853337E-1 9.679200E+0 3.531860E-1 7.393540E+1 2.0154888E+01 2.5008265E+01 4.8090808E+00 1.3341376E+00
310 1.507802E-1 6.969300E+0 3.214640E-1 7.189160E+1 1.885926E-1 9.315700E+0 3.385990E-1 7.294120E+1 2.0049779E+01 2.5187587E+01 5.0605584E+00 1.4389673E+00
315 1.535559E-1 6.666500E+0 3.066420E-1 7.078920E+1 1.914340E-1 8.912700E+0 3.237970E-1 7.189300E+1 1.9786506E+01 2.5202240E+01 5.2980726E+00 1.5353372E+00
320 1.563713E-1 6.353900E+0 2.918890E-1 6.960410E+1 1.935936E-1 8.457700E+0 3.087370E-1 7.075260E+1 1.9227030E+01 2.4874375E+01 5.4570719E+00 1.6232619E+00
325 1.591874E-1 6.030200E+0 2.770860E-1 6.835610E+1 1.955590E-1 7.984700E+0 2.935370E-1 6.954880E+1 1.8598786E+01 2.4478064E+01 5.6044042E+00 1.7149110E+00
330 1.619893E-1 5.695500E+0 2.623310E-1 6.701400E+1 1.969878E-1 7.477700E+0 2.781330E-1 6.824100E+1 1.7766836E+01 2.3833532E+01 5.6814546E+00 1.7980393E+00
335 1.648633E-1 5.354200E+0 2.475700E-1 6.559090E+1 1.978098E-1 6.937300E+0 2.624140E-1 6.682240E+1 1.6655646E+01 2.2820117E+01 5.6567104E+00 1.8429449E+00
340 1.677593E-1 5.004600E+0 2.328420E-1 6.406050E+1 1.983999E-1 6.387800E+0 2.465470E-1 6.529490E+1 1.5443859E+01 2.1653778E+01 5.5587778E+00 1.8904999E+00
