T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 2.098312E-1 1.336070E+1 4.111000E-1 7.744280E+1 2.447295E-1 1.621690E+1 4.243180E-1 7.808340E+1 1.4259948E+01 1.7612491E+01 3.1151165E+00 8.2040485E-01
295 2.128149E-1 1.294120E+1 3.966890E-1 7.664650E+1 2.485420E-1 1.577330E+1 4.104530E-1 7.730890E+1 1.4374673E+01 1.7955025E+01 3.3533681E+00 8.5682244E-01
300 2.157400E-1 1.250390E+1 3.823260E-1 7.579660E+1 2.520579E-1 1.528960E+1 3.963560E-1 7.652090E+1 1.4408555E+01 1.8219574E+01 3.5397471E+00 9.4653879E-01
305 2.186386E-1 1.205160E+1 3.679170E-1 7.490940E+1 2.549284E-1 1.474110E+1 3.821120E-1 7.566400E+1 1.4235291E+01 1.8244907E+01 3.7148794E+00 9.9730387E-01
310 2.215040E-1 1.158460E+1 3.534920E-1 7.397540E+1 2.578136E-1 1.418210E+1 3.678390E-1 7.477330E+1 1.4083664E+01 1.8315341E+01 3.9003477E+00 1.0670921E+00
315 2.243134E-1 1.110250E+1 3.390960E-1 7.298160E+1 2.602927E-1 1.358320E+1 3.534210E-1 7.382750E+1 1.3822631E+01 1.8263001E+01 4.0532396E+00 1.1457790E+00
320 2.271322E-1 1.060980E+1 3.246200E-1 7.194860E+1 2.621424E-1 1.293120E+1 3.387550E-1 7.280880E+1 1.3355413E+01 1.7951930E+01 4.1726321E+00 1.1814506E+00
325 2.299194E-1 1.010500E+1 3.102400E-1 7.083270E+1 2.638097E-1 1.226210E+1 3.239570E-1 7.173910E+1 1.2846495E+01 1.7591603E+01 4.2342039E+00 1.2634672E+00
330 2.326619E-1 9.588800E+0 2.957380E-1 6.967870E+1 2.650014E-1 1.155920E+1 3.090100E-1 7.057920E+1 1.2203520E+01 1.7046162E+01 4.2950066E+00 1.2758716E+00
335 2.354481E-1 9.065900E+0 2.813440E-1 6.843010E+1 2.656620E-1 1.082200E+1 2.937210E-1 6.934440E+1 1.1373061E+01 1.6227130E+01 4.2138628E+00 1.3184915E+00
340 2.382192E-1 8.534500E+0 2.668850E-1 6.711930E+1 2.661231E-1 1.007610E+1 2.783650E-1 6.800880E+1 1.0485336E+01 1.5299570E+01 4.1240817E+00 1.3079190E+00
