T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.611283E-1 2.810660E+1 4.930350E-1 7.892920E+1 3.693247E-1 2.941500E+1 4.943280E-1 8.055910E+1 2.2192938E+00 4.4480707E+00 2.6156722E-01 2.0232351E+00
295 3.616788E-1 2.716030E+1 4.796780E-1 7.827640E+1 3.699228E-1 2.848840E+1 4.816890E-1 7.993920E+1 2.2285731E+00 4.6618975E+00 4.1748929E-01 2.0800809E+00
300 3.622031E-1 2.621180E+1 4.662370E-1 7.760800E+1 3.704468E-1 2.755230E+1 4.689690E-1 7.929700E+1 2.2253398E+00 4.8652926E+00 5.8255450E-01 2.1299671E+00
305 3.627107E-1 2.526320E+1 4.528000E-1 7.691130E+1 3.708412E-1 2.659510E+1 4.560400E-1 7.862850E+1 2.1924479E+00 5.0080654E+00 7.1046399E-01 2.1839409E+00
310 3.632023E-1 2.431380E+1 4.393420E-1 7.618530E+1 3.712259E-1 2.564040E+1 4.432240E-1 7.791710E+1 2.1613794E+00 5.1738662E+00 8.7585510E-01 2.2226187E+00
315 3.636774E-1 2.336510E+1 4.258340E-1 7.543630E+1 3.715336E-1 2.467520E+1 4.303780E-1 7.715830E+1 2.1145328E+00 5.3093795E+00 1.0558161E+00 2.2317755E+00
320 3.641463E-1 2.241850E+1 4.123390E-1 7.465260E+1 3.717308E-1 2.369090E+1 4.172620E-1 7.636850E+1 2.0403206E+00 5.3708386E+00 1.1798343E+00 2.2468688E+00
325 3.646057E-1 2.147380E+1 3.988230E-1 7.383690E+1 3.718953E-1 2.270450E+1 4.042020E-1 7.552010E+1 1.9601216E+00 5.4205114E+00 1.3307703E+00 2.2288106E+00
330 3.650557E-1 2.053200E+1 3.852920E-1 7.298800E+1 3.719797E-1 2.170590E+1 3.910750E-1 7.460490E+1 1.8613919E+00 5.4082070E+00 1.4787445E+00 2.1672839E+00
335 3.655094E-1 1.959500E+1 3.717790E-1 7.209930E+1 3.719712E-1 2.069090E+1 3.776840E-1 7.363930E+1 1.7371775E+00 5.2965313E+00 1.5634763E+00 2.0912746E+00
340 3.659579E-1 1.866220E+1 3.582510E-1 7.117280E+1 3.719247E-1 1.967240E+1 3.642490E-1 7.260610E+1 1.6043032E+00 5.1351132E+00 1.6466758E+00 1.9740766E+00
