T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 2.275697E-1 1.479470E+1 4.180330E-1 7.775910E+1 2.614071E-1 1.764770E+1 4.307810E-1 7.835800E+1 1.2944331E+01 1.6166413E+01 2.9592763E+00 7.6431251E-01
295 2.304588E-1 1.432400E+1 4.037360E-1 7.697380E+1 2.649971E-1 1.714960E+1 4.168690E-1 7.762180E+1 1.3033463E+01 1.6476186E+01 3.1503902E+00 8.3481702E-01
300 2.332839E-1 1.383570E+1 3.894760E-1 7.613840E+1 2.682925E-1 1.661230E+1 4.029320E-1 7.683500E+1 1.3048669E+01 1.6714121E+01 3.3395213E+00 9.0661808E-01
305 2.360762E-1 1.333270E+1 3.750970E-1 7.528210E+1 2.709600E-1 1.601130E+1 3.887610E-1 7.599890E+1 1.2874151E+01 1.6729435E+01 3.5147559E+00 9.4317155E-01
310 2.388294E-1 1.281530E+1 3.608110E-1 7.435870E+1 2.736365E-1 1.540080E+1 3.745480E-1 7.513310E+1 1.2720196E+01 1.6788089E+01 3.6676207E+00 1.0307042E+00
315 2.415220E-1 1.228350E+1 3.464080E-1 7.340840E+1 2.759212E-1 1.475170E+1 3.602880E-1 7.419510E+1 1.2467038E+01 1.6731631E+01 3.8524736E+00 1.0603126E+00
320 2.442169E-1 1.174130E+1 3.320760E-1 7.238920E+1 2.776033E-1 1.405050E+1 3.456240E-1 7.322050E+1 1.2026658E+01 1.6435002E+01 3.9198667E+00 1.1353378E+00
325 2.468748E-1 1.118770E+1 3.176970E-1 7.132130E+1 2.791130E-1 1.333350E+1 3.309970E-1 7.216190E+1 1.1550232E+01 1.6093299E+01 4.0181633E+00 1.1648806E+00
330 2.494839E-1 1.062310E+1 3.033270E-1 7.018890E+1 2.801741E-1 1.258380E+1 3.160680E-1 7.105120E+1 1.0953975E+01 1.5581144E+01 4.0310946E+00 1.2136319E+00
335 2.521281E-1 1.005250E+1 2.889900E-1 6.898240E+1 2.807349E-1 1.180060E+1 3.009560E-1 6.983510E+1 1.0189969E+01 1.4813654E+01 3.9759965E+00 1.2210192E+00
340 2.547510E-1 9.474000E+0 2.746010E-1 6.771460E+1 2.811059E-1 1.100950E+1 2.856410E-1 6.855590E+1 9.3754347E+00 1.3947046E+01 3.8649914E+00 1.2271737E+00
