T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 2.937631E-1 2.056870E+1 4.447750E-1 7.871150E+1 3.219609E-1 2.332750E+1 4.564410E-1 7.936860E+1 8.7581442E+00 1.1826385E+01 2.5558615E+00 8.2790927E-01
295 2.957825E-1 1.987350E+1 4.308220E-1 7.797810E+1 3.242776E-1 2.260540E+1 4.430140E-1 7.867700E+1 8.7872551E+00 1.2085165E+01 2.7520575E+00 8.8831552E-01
300 2.977421E-1 1.916600E+1 4.167520E-1 7.722940E+1 3.263519E-1 2.185300E+1 4.295290E-1 7.794730E+1 8.7665492E+00 1.2295795E+01 2.9746536E+00 9.2100689E-01
305 2.996664E-1 1.844890E+1 4.027270E-1 7.643480E+1 3.279264E-1 2.104570E+1 4.156880E-1 7.719480E+1 8.6177874E+00 1.2338863E+01 3.1179635E+00 9.8452227E-01
310 3.015519E-1 1.772260E+1 3.886820E-1 7.560320E+1 3.295054E-1 2.023580E+1 4.019730E-1 7.638890E+1 8.4834725E+00 1.2419573E+01 3.3064410E+00 1.0285526E+00
315 3.033870E-1 1.698740E+1 3.745900E-1 7.473840E+1 3.307883E-1 1.939540E+1 3.880690E-1 7.554550E+1 8.2836364E+00 1.2415315E+01 3.4733514E+00 1.0683628E+00
320 3.052122E-1 1.624650E+1 3.605620E-1 7.381530E+1 3.316139E-1 1.850960E+1 3.738700E-1 7.464710E+1 7.9615782E+00 1.2226628E+01 3.5595260E+00 1.1143099E+00
325 3.070051E-1 1.549940E+1 3.464360E-1 7.286410E+1 3.323229E-1 1.761410E+1 3.596640E-1 7.368390E+1 7.6184338E+00 1.2005723E+01 3.6778771E+00 1.1125904E+00
330 3.087586E-1 1.474680E+1 3.323760E-1 7.184870E+1 3.327080E-1 1.669140E+1 3.451350E-1 7.267930E+1 7.1983241E+00 1.1650311E+01 3.6968143E+00 1.1428288E+00
335 3.105278E-1 1.399240E+1 3.182990E-1 7.078240E+1 3.327220E-1 1.573830E+1 3.304040E-1 7.158130E+1 6.6704937E+00 1.1093320E+01 3.6636966E+00 1.1160736E+00
340 3.122715E-1 1.323500E+1 3.042140E-1 6.966000E+1 3.326088E-1 1.478040E+1 3.154430E-1 7.043690E+1 6.1144804E+00 1.0455739E+01 3.5597556E+00 1.1029730E+00
