T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 8.303016E-2 4.156100E+0 3.437650E-1 7.280470E+1 1.091006E-1 5.865800E+0 3.633480E-1 7.398550E+1 2.3895781E+01 2.9146919E+01 5.3895990E+00 1.5959884E+00
295 8.509779E-2 4.014900E+0 3.285360E-1 7.180370E+1 1.124841E-1 5.731100E+0 3.487130E-1 7.305450E+1 2.4346828E+01 2.9945386E+01 5.7861336E+00 1.7121464E+00
300 8.717384E-2 3.864200E+0 3.132510E-1 7.075400E+1 1.157031E-1 5.570000E+0 3.339120E-1 7.208600E+1 2.4657300E+01 3.0624776E+01 6.1875584E+00 1.8477929E+00
305 8.926825E-2 3.704700E+0 2.979960E-1 6.963350E+1 1.184243E-1 5.364400E+0 3.188770E-1 7.102760E+1 2.4619989E+01 3.0939154E+01 6.5482929E+00 1.9627581E+00
310 9.138161E-2 3.536700E+0 2.827360E-1 6.844220E+1 1.212225E-1 5.150100E+0 3.037940E-1 6.992390E+1 2.4616626E+01 3.1327547E+01 6.9316708E+00 2.1190180E+00
315 9.349617E-2 3.360100E+0 2.674830E-1 6.717840E+1 1.236968E-1 4.907200E+0 2.885870E-1 6.873340E+1 2.4415045E+01 3.1527144E+01 7.3128727E+00 2.2623644E+00
320 9.566668E-2 3.177200E+0 2.522800E-1 6.582130E+1 1.256149E-1 4.626600E+0 2.730080E-1 6.745530E+1 2.3841296E+01 3.1327541E+01 7.5924515E+00 2.4223449E+00
325 9.785173E-2 2.986800E+0 2.370710E-1 6.437720E+1 1.273703E-1 4.332300E+0 2.573470E-1 6.608480E+1 2.3175395E+01 3.1057406E+01 7.8788562E+00 2.5839527E+00
330 1.000526E-1 2.789600E+0 2.219440E-1 6.281140E+1 1.286735E-1 4.012800E+0 2.414540E-1 6.457870E+1 2.2243041E+01 3.0482456E+01 8.0802140E+00 2.7366608E+00
335 1.023477E-1 2.588100E+0 2.068190E-1 6.113420E+1 1.294646E-1 3.669800E+0 2.251690E-1 6.294390E+1 2.0945417E+01 2.9475721E+01 8.1494344E+00 2.8750999E+00
340 1.046574E-1 2.381200E+0 1.917990E-1 5.931320E+1 1.300256E-1 3.320200E+0 2.088230E-1 6.114020E+1 1.9510158E+01 2.8281429E+01 8.1523587E+00 2.9882140E+00
