T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 1.088101E-1 5.888600E+0 3.631490E-1 7.451270E+1 1.398455E-1 8.035700E+0 3.806640E-1 7.547470E+1 2.2192634E+01 2.6719514E+01 4.6011706E+00 1.2745993E+00
295 1.112936E-1 5.701700E+0 3.481870E-1 7.356850E+1 1.436973E-1 7.851800E+0 3.661690E-1 7.461220E+1 2.2549971E+01 2.7383530E+01 4.9108472E+00 1.3988329E+00
300 1.137660E-1 5.502300E+0 3.331850E-1 7.257930E+1 1.473353E-1 7.635200E+0 3.516710E-1 7.367960E+1 2.2784289E+01 2.7935090E+01 5.2566177E+00 1.4933577E+00
305 1.162556E-1 5.291700E+0 3.181990E-1 7.152350E+1 1.503846E-1 7.364000E+0 3.368070E-1 7.269390E+1 2.2694478E+01 2.8140956E+01 5.5248258E+00 1.6100388E+00
310 1.187565E-1 5.070300E+0 3.031870E-1 7.040970E+1 1.535026E-1 7.082600E+0 3.220240E-1 7.163990E+1 2.2635512E+01 2.8411883E+01 5.8495640E+00 1.7171995E+00
315 1.212479E-1 4.837700E+0 2.881950E-1 6.922220E+1 1.562396E-1 6.766000E+0 3.070110E-1 7.052670E+1 2.2396179E+01 2.8499852E+01 6.1287706E+00 1.8496541E+00
320 1.237926E-1 4.596900E+0 2.731950E-1 6.796180E+1 1.583355E-1 6.403400E+0 2.917270E-1 6.931470E+1 2.1816270E+01 2.8211575E+01 6.3525145E+00 1.9518226E+00
325 1.263430E-1 4.346600E+0 2.582260E-1 6.661370E+1 1.602524E-1 6.024400E+0 2.762880E-1 6.803270E+1 2.1159995E+01 2.7850076E+01 6.5373813E+00 2.0857617E+00
330 1.288981E-1 4.087100E+0 2.432560E-1 6.517440E+1 1.616572E-1 5.615000E+0 2.606810E-1 6.662170E+1 2.0264547E+01 2.7211042E+01 6.6844151E+00 2.1724153E+00
335 1.315477E-1 3.822200E+0 2.283390E-1 6.362420E+1 1.624734E-1 5.176300E+0 2.446550E-1 6.511060E+1 1.9034316E+01 2.6159612E+01 6.6689829E+00 2.2828848E+00
340 1.342037E-1 3.550000E+0 2.134280E-1 6.196990E+1 1.630687E-1 4.729700E+0 2.285730E-1 6.344580E+1 1.7701128E+01 2.4942385E+01 6.6258919E+00 2.3262375E+00
