T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 2.448795E-1 1.623510E+1 4.247640E-1 7.804140E+1 2.775587E-1 1.907710E+1 4.370360E-1 7.863380E+1 1.1773798E+01 1.4897442E+01 2.8080067E+00 7.5336560E-01
295 2.476210E-1 1.571090E+1 4.106160E-1 7.725880E+1 2.808847E-1 1.852330E+1 4.232710E-1 7.790050E+1 1.1842475E+01 1.5183040E+01 2.9898103E+00 8.2374311E-01
300 2.502954E-1 1.516980E+1 3.963240E-1 7.646220E+1 2.839215E-1 1.793170E+1 4.094530E-1 7.712370E+1 1.1843450E+01 1.5402332E+01 3.2064730E+00 8.5771300E-01
305 2.529326E-1 1.461470E+1 3.821040E-1 7.560910E+1 2.863496E-1 1.727770E+1 3.952900E-1 7.632070E+1 1.1670001E+01 1.5412931E+01 3.3357788E+00 9.3238139E-01
310 2.555269E-1 1.404600E+1 3.678260E-1 7.472130E+1 2.887838E-1 1.661560E+1 3.812500E-1 7.545760E+1 1.1516193E+01 1.5464985E+01 3.5210492E+00 9.7577978E-01
315 2.580588E-1 1.346370E+1 3.535410E-1 7.378600E+1 2.908424E-1 1.591640E+1 3.669770E-1 7.456190E+1 1.1271947E+01 1.5409892E+01 3.6612649E+00 1.0406119E+00
320 2.605871E-1 1.287170E+1 3.392890E-1 7.279160E+1 2.923254E-1 1.516630E+1 3.524860E-1 7.359380E+1 1.0857182E+01 1.5129597E+01 3.7439785E+00 1.0900375E+00
325 2.630753E-1 1.226910E+1 3.249530E-1 7.175960E+1 2.936476E-1 1.440180E+1 3.378980E-1 7.257290E+1 1.0411221E+01 1.4808566E+01 3.8310378E+00 1.1206663E+00
330 2.655132E-1 1.165650E+1 3.107050E-1 7.064820E+1 2.945481E-1 1.360590E+1 3.231060E-1 7.148190E+1 9.8574392E+00 1.4327608E+01 3.8380593E+00 1.1663092E+00
335 2.679786E-1 1.103850E+1 2.963680E-1 6.949430E+1 2.949780E-1 1.277730E+1 3.080450E-1 7.030820E+1 9.1530216E+00 1.3608509E+01 3.7906799E+00 1.1576175E+00
340 2.704116E-1 1.041350E+1 2.821060E-1 6.825420E+1 2.952355E-1 1.194190E+1 2.928660E-1 6.905640E+1 8.4081691E+00 1.2798633E+01 3.6740352E+00 1.1616592E+00
