T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.228543E-1 2.343640E+1 4.596480E-1 7.896400E+1 3.450185E-1 2.589180E+1 4.701390E-1 7.981100E+1 6.4240613E+00 9.4833113E+00 2.2314677E+00 1.0612572E+00
295 3.242686E-1 2.262870E+1 4.457350E-1 7.827930E+1 3.465954E-1 2.507200E+1 4.568970E-1 7.916220E+1 6.4417474E+00 9.7451340E+00 2.4430014E+00 1.1153050E+00
300 3.256375E-1 2.181290E+1 4.318650E-1 7.755330E+1 3.479912E-1 2.422930E+1 4.436540E-1 7.846900E+1 6.4236394E+00 9.9730492E+00 2.6572509E+00 1.1669577E+00
305 3.269804E-1 2.099150E+1 4.179460E-1 7.680160E+1 3.490230E-1 2.334220E+1 4.302250E-1 7.772530E+1 6.3155150E+00 1.0070602E+01 2.8540880E+00 1.1884161E+00
310 3.282953E-1 2.016500E+1 4.040210E-1 7.601480E+1 3.500558E-1 2.245570E+1 4.167160E-1 7.696930E+1 6.2162947E+00 1.0200973E+01 3.0464393E+00 1.2401048E+00
315 3.295764E-1 1.933380E+1 3.901340E-1 7.518220E+1 3.508766E-1 2.154530E+1 4.031520E-1 7.615500E+1 6.0705673E+00 1.0264420E+01 3.2290550E+00 1.2773948E+00
320 3.308499E-1 1.850000E+1 3.761610E-1 7.432510E+1 3.513708E-1 2.059700E+1 3.893260E-1 7.528230E+1 5.8402406E+00 1.0181094E+01 3.3814849E+00 1.2714808E+00
325 3.321035E-1 1.766410E+1 3.622480E-1 7.341440E+1 3.517829E-1 1.964200E+1 3.753690E-1 7.437400E+1 5.5941889E+00 1.0069748E+01 3.4954938E+00 1.2902358E+00
330 3.333325E-1 1.682640E+1 3.483180E-1 7.246160E+1 3.519639E-1 1.866390E+1 3.612790E-1 7.338880E+1 5.2935543E+00 9.8452092E+00 3.5875321E+00 1.2634080E+00
335 3.345746E-1 1.598980E+1 3.343860E-1 7.146140E+1 3.518745E-1 1.765800E+1 3.467960E-1 7.235170E+1 4.9164972E+00 9.4472760E+00 3.5784726E+00 1.2305170E+00
340 3.358022E-1 1.515390E+1 3.205100E-1 7.039920E+1 3.516892E-1 1.664780E+1 3.322270E-1 7.124120E+1 4.5173409E+00 8.9735581E+00 3.5268055E+00 1.1819004E+00
