T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.754006E-1 3.074550E+1 5.098980E-1 8.031060E+1 3.768038E-1 3.106000E+1 5.089460E-1 8.098110E+1 3.7239540E-01 1.0125563E+00 -1.8705324E-01 8.2797097E-01
295 3.756388E-1 2.977960E+1 4.972960E-1 7.970810E+1 3.770563E-1 3.010550E+1 4.964790E-1 8.040950E+1 3.7593855E-01 1.0825264E+00 -1.6455882E-01 8.7228499E-01
300 3.758551E-1 2.881260E+1 4.847120E-1 7.907640E+1 3.772781E-1 2.914830E+1 4.840280E-1 7.980850E+1 3.7717535E-01 1.1516967E+00 -1.4131414E-01 9.1732084E-01
305 3.760544E-1 2.784550E+1 4.721330E-1 7.841690E+1 3.774635E-1 2.818600E+1 4.715490E-1 7.917730E+1 3.7330762E-01 1.2080465E+00 -1.2384715E-01 9.6037627E-01
310 3.762386E-1 2.687940E+1 4.595180E-1 7.773610E+1 3.776342E-1 2.722490E+1 4.590350E-1 7.852670E+1 3.6956399E-01 1.2690588E+00 -1.0522073E-01 1.0067913E+00
315 3.764082E-1 2.591390E+1 4.467970E-1 7.704290E+1 3.777796E-1 2.626190E+1 4.464460E-1 7.785530E+1 3.6301590E-01 1.3251136E+00 -7.8620931E-02 1.0434742E+00
320 3.765693E-1 2.495020E+1 4.340970E-1 7.631530E+1 3.778990E-1 2.529540E+1 4.338470E-1 7.714330E+1 3.5186650E-01 1.3646750E+00 -5.7624001E-02 1.0733272E+00
325 3.767204E-1 2.398920E+1 4.214000E-1 7.555660E+1 3.780038E-1 2.432970E+1 4.212740E-1 7.639150E+1 3.3952040E-01 1.3995240E+00 -2.9909275E-02 1.0929226E+00
330 3.768628E-1 2.303080E+1 4.086350E-1 7.477550E+1 3.780875E-1 2.336260E+1 4.086190E-1 7.560980E+1 3.2391973E-01 1.4202186E+00 -3.9156280E-03 1.1034284E+00
335 3.770017E-1 2.207600E+1 3.958260E-1 7.396760E+1 3.781513E-1 2.239290E+1 3.958910E-1 7.478920E+1 3.0400530E-01 1.4151807E+00 1.6418661E-02 1.0985543E+00
340 3.771345E-1 2.112520E+1 3.830340E-1 7.312020E+1 3.782029E-1 2.142420E+1 3.831880E-1 7.391590E+1 2.8249387E-01 1.3956180E+00 4.0189150E-02 1.0764937E+00
