T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.459251E-1 2.603890E+1 4.766580E-1 7.895920E+1 3.604647E-1 2.794900E+1 4.832190E-1 8.022850E+1 4.0335711E+00 6.8342338E+00 1.3577695E+00 1.5821061E+00
295 3.468188E-1 2.514280E+1 4.629370E-1 7.829940E+1 3.614446E-1 2.706070E+1 4.703760E-1 7.958310E+1 4.0464846E+00 7.0873998E+00 1.5815008E+00 1.6130309E+00
300 3.476796E-1 2.424280E+1 4.491950E-1 7.761370E+1 3.623058E-1 2.615700E+1 4.573580E-1 7.892700E+1 4.0369765E+00 7.3181175E+00 1.7848163E+00 1.6639426E+00
305 3.485212E-1 2.334010E+1 4.354250E-1 7.690060E+1 3.629401E-1 2.522130E+1 4.441810E-1 7.822430E+1 3.9728043E+00 7.4587749E+00 1.9712685E+00 1.6921852E+00
310 3.493433E-1 2.243540E+1 4.216690E-1 7.615160E+1 3.635695E-1 2.428770E+1 4.311130E-1 7.747770E+1 3.9129245E+00 7.6264941E+00 2.1906090E+00 1.7115893E+00
315 3.501436E-1 2.152990E+1 4.078880E-1 7.537460E+1 3.640668E-1 2.333740E+1 4.178720E-1 7.670050E+1 3.8243531E+00 7.7450787E+00 2.3892484E+00 1.7286719E+00
320 3.509381E-1 2.062420E+1 3.941110E-1 7.455860E+1 3.643647E-1 2.235870E+1 4.044080E-1 7.586820E+1 3.6849344E+00 7.7576067E+00 2.5461910E+00 1.7261514E+00
325 3.517210E-1 1.971940E+1 3.803540E-1 7.370150E+1 3.646104E-1 2.137570E+1 3.909810E-1 7.497310E+1 3.5351158E+00 7.7485182E+00 2.7180349E+00 1.6960750E+00
330 3.524896E-1 1.881630E+1 3.665680E-1 7.281180E+1 3.647138E-1 2.037500E+1 3.773030E-1 7.403260E+1 3.3517240E+00 7.6500613E+00 2.8451934E+00 1.6490033E+00
335 3.532672E-1 1.791610E+1 3.528190E-1 7.187160E+1 3.646495E-1 1.935140E+1 3.633790E-1 7.302070E+1 3.1214358E+00 7.4170344E+00 2.9060568E+00 1.5736634E+00
340 3.540377E-1 1.701920E+1 3.390800E-1 7.088550E+1 3.645221E-1 1.832340E+1 3.493630E-1 7.194060E+1 2.8762042E+00 7.1176747E+00 2.9433569E+00 1.4666266E+00
