T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 1.236233E-1 6.915500E+0 3.720390E-1 7.518020E+1 1.566751E-1 9.265200E+0 3.886980E-1 7.606990E+1 2.1095758E+01 2.5360489E+01 4.2858466E+00 1.1695822E+00
295 1.262903E-1 6.700100E+0 3.571630E-1 7.427010E+1 1.606899E-1 9.049800E+0 3.743320E-1 7.522480E+1 2.1407444E+01 2.5964110E+01 4.5865702E+00 1.2691293E+00
300 1.289396E-1 6.470800E+0 3.423130E-1 7.330280E+1 1.644674E-1 8.798400E+0 3.599650E-1 7.430780E+1 2.1601728E+01 2.6454810E+01 4.9038101E+00 1.3524825E+00
305 1.316007E-1 6.229400E+0 3.274200E-1 7.228500E+1 1.676208E-1 8.488700E+0 3.451670E-1 7.335940E+1 2.1489040E+01 2.6615383E+01 5.1415692E+00 1.4645703E+00
310 1.342675E-1 5.975900E+0 3.125450E-1 7.120100E+1 1.708356E-1 8.168100E+0 3.305250E-1 7.232780E+1 2.1405433E+01 2.6838555E+01 5.4398306E+00 1.5579072E+00
315 1.369176E-1 5.710000E+0 2.976480E-1 7.005530E+1 1.736480E-1 7.809700E+0 3.155840E-1 7.125570E+1 2.1152216E+01 2.6885796E+01 5.6834314E+00 1.6846372E+00
320 1.396128E-1 5.435000E+0 2.827690E-1 6.883570E+1 1.757931E-1 7.402100E+0 3.004480E-1 7.007300E+1 2.0581183E+01 2.6574891E+01 5.8842129E+00 1.7657300E+00
325 1.423162E-1 5.149800E+0 2.678920E-1 6.753710E+1 1.777500E-1 6.976900E+0 2.851000E-1 6.883770E+1 1.9934627E+01 2.6187848E+01 6.0357769E+00 1.8893717E+00
330 1.450130E-1 4.854300E+0 2.530240E-1 6.614930E+1 1.791768E-1 6.519300E+0 2.696200E-1 6.747430E+1 1.9067089E+01 2.5539552E+01 6.1553297E+00 1.9637106E+00
335 1.477864E-1 4.552700E+0 2.381940E-1 6.466500E+1 1.800025E-1 6.030100E+0 2.537280E-1 6.601560E+1 1.7897585E+01 2.4500423E+01 6.1223042E+00 2.0458801E+00
340 1.505901E-1 4.243300E+0 2.233690E-1 6.307510E+1 1.805988E-1 5.532400E+0 2.377590E-1 6.442090E+1 1.6616223E+01 2.3300918E+01 6.0523471E+00 2.0890736E+00
