T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.697199E-1 2.955490E+1 5.034560E-1 7.938980E+1 3.739174E-1 3.035280E+1 5.023840E-1 8.078980E+1 1.1225741E+00 2.6287525E+00 -2.1338259E-01 1.7328920E+00
295 3.700808E-1 2.859000E+1 4.905910E-1 7.873500E+1 3.743058E-1 2.940810E+1 4.899010E-1 8.018640E+1 1.1287562E+00 2.7818866E+00 -1.4084478E-01 1.8100326E+00
300 3.704184E-1 2.762370E+1 4.776040E-1 7.807130E+1 3.746462E-1 2.845770E+1 4.772680E-1 7.957670E+1 1.1284780E+00 2.9306655E+00 -7.0400697E-02 1.8917598E+00
305 3.707394E-1 2.665790E+1 4.646040E-1 7.738280E+1 3.749130E-1 2.749480E+1 4.645800E-1 7.892750E+1 1.1132183E+00 3.0438483E+00 -5.1659563E-03 1.9571125E+00
310 3.710452E-1 2.569200E+1 4.516060E-1 7.666210E+1 3.751670E-1 2.653390E+1 4.519670E-1 7.824170E+1 1.0986574E+00 3.1729222E+00 7.9873088E-02 2.0188723E+00
315 3.713361E-1 2.472720E+1 4.385420E-1 7.592170E+1 3.753753E-1 2.556710E+1 4.392970E-1 7.752240E+1 1.0760431E+00 3.2850812E+00 1.7186550E-01 2.0648226E+00
320 3.716198E-1 2.376440E+1 4.254320E-1 7.515640E+1 3.755239E-1 2.458920E+1 4.264530E-1 7.677220E+1 1.0396409E+00 3.3543182E+00 2.3941677E-01 2.1046681E+00
325 3.718940E-1 2.280490E+1 4.123320E-1 7.435870E+1 3.756508E-1 2.361070E+1 4.136760E-1 7.596840E+1 1.0000777E+00 3.4128594E+00 3.2489194E-01 2.1189073E+00
330 3.721595E-1 2.184820E+1 3.992070E-1 7.352860E+1 3.757331E-1 2.262530E+1 4.008700E-1 7.510710E+1 9.5110066E-01 3.4346506E+00 4.1484771E-01 2.1016655E+00
335 3.724248E-1 2.089570E+1 3.860210E-1 7.267350E+1 3.757662E-1 2.163010E+1 3.878750E-1 7.420250E+1 8.8922314E-01 3.3952686E+00 4.7798904E-01 2.0605775E+00
340 3.726848E-1 1.994800E+1 3.728530E-1 7.177760E+1 3.757765E-1 2.063330E+1 3.748690E-1 7.323650E+1 8.2274969E-01 3.3213301E+00 5.3778787E-01 1.9920395E+00
