T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.088446E-1 2.201610E+1 4.519500E-1 7.886420E+1 3.343911E-1 2.466000E+1 4.632370E-1 7.959840E+1 7.6397069E+00 1.0721411E+01 2.4365498E+00 9.2238035E-01
295 3.105615E-1 2.126300E+1 4.380010E-1 7.815760E+1 3.363304E-1 2.388620E+1 4.499930E-1 7.891210E+1 7.6617814E+00 1.0982073E+01 2.6649303E+00 9.5612713E-01
300 3.122254E-1 2.049980E+1 4.240320E-1 7.742000E+1 3.380561E-1 2.308550E+1 4.365250E-1 7.821880E+1 7.6409507E+00 1.1200537E+01 2.8619209E+00 1.0212379E+00
305 3.138586E-1 1.972900E+1 4.101080E-1 7.663760E+1 3.393458E-1 2.223480E+1 4.229000E-1 7.746790E+1 7.5106867E+00 1.1269721E+01 3.0248286E+00 1.0717988E+00
310 3.154582E-1 1.895090E+1 3.960670E-1 7.583810E+1 3.406387E-1 2.138320E+1 4.093300E-1 7.667860E+1 7.3921431E+00 1.1374818E+01 3.2401730E+00 1.0961337E+00
315 3.170158E-1 1.816620E+1 3.820960E-1 7.498590E+1 3.416761E-1 2.050420E+1 3.955350E-1 7.586000E+1 7.2174495E+00 1.1402542E+01 3.3976766E+00 1.1522542E+00
320 3.185643E-1 1.737720E+1 3.680850E-1 7.409760E+1 3.423183E-1 1.958320E+1 3.815380E-1 7.496960E+1 6.9391558E+00 1.1264758E+01 3.5259922E+00 1.1631381E+00
325 3.200869E-1 1.658420E+1 3.540690E-1 7.316570E+1 3.428613E-1 1.865410E+1 3.674130E-1 7.404060E+1 6.6424528E+00 1.1096220E+01 3.6318802E+00 1.1816490E+00
330 3.215775E-1 1.578750E+1 3.401090E-1 7.217360E+1 3.431251E-1 1.769960E+1 3.530950E-1 7.304480E+1 6.2798087E+00 1.0803069E+01 3.6777638E+00 1.1926927E+00
335 3.230824E-1 1.499040E+1 3.260610E-1 7.114920E+1 3.430651E-1 1.671580E+1 3.384640E-1 7.197910E+1 5.8247545E+00 1.0321971E+01 3.6644961E+00 1.1529736E+00
340 3.245675E-1 1.419220E+1 3.120920E-1 7.005350E+1 3.428932E-1 1.572740E+1 3.236750E-1 7.085310E+1 5.3444338E+00 9.7613083E+00 3.5785896E+00 1.1285321E+00
